customer_id,age,income_lpa,city_tier,spend_score,frequency_pm,avg_order_val,recency_days,total_orders,total_spend,clv,cat_electronics,cat_fashion,cat_grocery,cat_beauty,cat_sports,cat_home,app_sessions_pw,email_open_rate,push_click_rate,web_sessions_pw,pages_per_session,cart_abandon_rate,wishlist_items,reviews_written,returns_rate,referrals_made,pref_mobile,pref_desktop,pref_app,loyalty_years,nps_score,satisfaction,support_tickets,discount_usage,engagement_score,churn_risk
C00815,50,35.38,3,45.8,6.0,929,37,77,71533,239030,0.222,0.449,0.596,0.155,0.307,0.146,3.7,0.755,0.196,4.5,6.6,0.832,2,4,0.3,1,0.162,0.838,0.718,1.5,6,2,1,0.757,53.2,0.262
C00816,20,30.93,3,27.0,4.4,500,13,55,27500,94798,0.351,0.432,0.426,0.115,0.132,0.171,0.0,0.391,0.364,0.0,5.9,0.75,2,1,0.27,0,0.682,0.31799999999999995,0.526,3.0,8,3,1,0.554,22.5,0.385
C00817,41,38.92,1,49.3,3.8,200,170,33,6600,17899,0.216,0.348,0.357,0.596,0.451,0.321,0.0,0.377,0.439,0.0,6.7,0.694,0,2,0.075,0,0.374,0.626,0.71,2.7,9,5,0,0.8,31.0,0.577
C00818,49,17.47,3,38.4,5.7,366,72,49,17934,44162,0.31,0.274,0.604,0.054,0.154,0.257,6.1,0.475,0.181,10.4,2.5,0.63,2,0,0.129,1,0.276,0.724,0.635,0.7,9,3,1,0.477,49.7,0.391
C00819,39,18.05,3,23.5,2.1,200,24,28,5600,16704,0.166,0.551,0.557,0.129,0.032,0.039,0.0,0.419,0.355,0.0,1.0,0.873,1,1,0.159,0,0.935,0.06499999999999995,0.21,0.3,9,5,0,0.62,22.0,0.447
C00820,51,13.4,3,38.1,4.6,417,7,52,21684,46766,0.101,0.563,0.478,0.059,0.174,0.335,2.0,0.242,0.267,1.0,4.1,0.381,3,4,0.109,0,0.621,0.379,0.248,1.1,7,4,0,0.493,29.1,0.418
C00821,32,31.24,1,52.4,2.7,200,69,35,7000,17406,0.097,0.452,0.4,0.258,0.447,0.273,4.9,0.239,0.081,6.6,1.0,0.699,1,1,0.095,0,0.943,0.05700000000000005,0.388,2.4,6,5,2,0.426,44.3,0.535
C00822,55,37.65,2,45.5,4.4,200,6,37,7400,24659,0.336,0.215,0.571,0.261,0.178,0.108,0.9,0.388,0.629,1.4,7.9,0.326,3,2,0.445,2,0.313,0.687,0.294,0.2,6,5,1,0.322,32.8,0.378
C00823,66,31.56,3,32.6,3.0,494,9,33,16302,55611,0.219,0.329,0.538,0.154,0.083,0.355,0.9,0.241,0.099,0.7,5.1,0.641,2,1,0.078,1,0.69,0.31000000000000005,0.6,4.5,9,5,1,0.363,23.2,0.461
C00824,34,61.62,2,38.8,4.4,200,11,49,9800,32871,0.155,0.554,0.513,0.514,0.245,0.476,4.1,0.642,0.019,5.3,5.8,0.575,3,3,0.147,1,0.629,0.371,0.326,1.8,9,4,2,0.373,48.3,0.308
C00825,33,24.46,1,35.7,2.2,200,37,29,5800,11744,0.083,0.178,0.215,0.21,0.094,0.231,1.9,0.222,0.057,1.8,1.3,0.422,4,5,0.061,1,0.429,0.571,0.424,4.9,5,1,1,0.612,27.2,0.518
C00826,55,35.44,2,30.4,6.1,200,70,52,10400,20435,0.216,0.272,0.158,0.339,0.413,0.367,2.7,0.14,0.113,4.2,4.0,0.389,1,1,0.074,1,0.849,0.15100000000000002,0.169,2.6,7,3,1,0.157,25.3,0.48
C00827,57,13.46,2,27.5,1.1,926,17,10,9260,19403,0.23,0.528,0.618,0.266,0.518,0.248,1.1,0.156,0.348,1.4,3.0,0.615,5,1,0.191,0,0.714,0.28600000000000003,0.538,9.1,10,5,1,0.158,19.3,0.544
C00828,32,19.83,2,46.6,1.3,598,4,14,8372,19947,0.331,0.51,0.463,0.128,0.496,0.627,0.3,0.214,0.308,0.4,1.3,0.84,3,3,0.107,2,0.779,0.22099999999999997,0.44,1.7,0,2,1,0.603,26.0,0.507
C00829,33,35.96,1,25.5,7.7,200,28,102,20400,43418,0.33,0.407,0.242,0.334,0.003,0.512,1.1,0.29,0.253,0.7,6.7,0.552,2,0,0.088,1,0.658,0.34199999999999997,0.527,3.2,6,5,1,0.246,22.5,0.348
C00830,35,39.13,1,41.3,5.5,200,62,75,15000,33726,0.463,0.626,0.255,0.436,0.005,0.264,4.2,0.307,0.062,3.0,3.2,0.248,5,4,0.19,0,0.896,0.10399999999999998,0.059,1.7,8,5,2,0.62,39.6,0.436
C00831,22,20.87,3,32.0,0.5,518,11,7,3626,9940,0.051,0.258,0.619,0.12,0.334,0.202,0.8,0.207,0.114,1.1,1.0,0.596,6,2,0.306,1,0.707,0.29300000000000004,0.647,0.5,4,4,2,0.62,21.6,0.537
C00832,27,23.59,3,29.7,1.8,995,11,25,24875,75248,0.303,0.814,0.418,0.246,0.257,0.428,2.3,0.367,0.039,1.8,1.5,0.5,2,2,0.243,3,0.743,0.257,0.654,0.2,9,1,0,0.284,30.5,0.456
C00833,26,10.65,1,29.2,0.5,478,132,4,1912,5681,0.198,0.458,0.815,0.145,0.472,0.421,0.0,0.371,0.192,0.0,1.0,0.412,2,3,0.266,2,0.759,0.241,0.693,0.7,6,5,0,0.218,22.8,0.621
C00834,29,20.16,3,27.8,0.9,1089,139,7,7623,23851,0.215,0.719,0.599,0.099,0.01,0.179,5.5,0.119,0.073,8.4,1.5,0.243,4,2,0.223,0,0.751,0.249,0.275,2.2,10,3,1,0.674,32.8,0.694
C00835,38,40.03,1,56.2,0.5,200,209,4,800,1251,0.166,0.554,0.312,0.17,0.067,0.228,2.4,0.16,0.347,4.1,1.0,0.255,3,4,0.405,2,0.703,0.29700000000000004,0.471,4.5,2,5,0,0.514,35.2,0.768
C00836,41,33.66,2,30.2,3.1,200,74,31,6200,9892,0.077,0.245,0.837,0.399,0.2,0.415,2.4,0.628,0.294,1.7,1.9,0.866,3,5,0.101,2,0.675,0.32499999999999996,0.762,0.4,10,4,2,0.481,38.8,0.414
C00837,57,32.31,3,28.4,1.0,200,9,13,2600,8005,0.145,0.621,0.52,0.474,0.1,0.258,3.5,0.284,0.127,5.6,4.7,0.432,4,1,0.415,0,0.265,0.735,0.14,6.4,8,4,1,0.192,31.4,0.499
C00838,26,25.21,3,31.9,3.1,225,11,41,9225,23673,0.231,0.513,0.735,0.581,0.272,0.292,0.5,0.586,0.38,0.5,12.8,0.774,4,2,0.192,2,0.471,0.529,0.315,1.6,8,4,1,0.348,32.0,0.357
C00839,50,24.63,3,42.5,0.5,200,19,5,1000,2656,0.313,0.417,0.631,0.251,0.032,0.388,3.9,0.488,0.177,5.9,1.0,0.805,1,3,0.441,0,0.774,0.22599999999999998,0.196,1.8,0,3,1,0.287,44.5,0.462
C00840,35,17.06,1,29.7,2.8,200,17,33,6600,10594,0.338,0.534,0.353,0.408,0.188,0.496,0.0,0.283,0.051,0.0,1.4,0.673,7,2,0.443,0,0.269,0.731,0.329,0.1,10,5,1,0.529,20.4,0.463
C00841,37,36.03,3,32.0,2.6,410,141,35,14350,28853,0.103,0.248,0.766,0.172,0.433,0.322,0.5,0.357,0.247,0.6,1.0,0.64,1,2,0.204,0,0.801,0.19899999999999995,0.565,8.7,9,2,0,0.504,25.2,0.581
C00842,46,30.92,1,45.4,6.2,621,70,67,41607,115531,0.246,0.488,0.592,0.174,0.097,0.687,0.0,0.166,0.043,0.0,1.0,0.356,1,4,0.26,1,0.541,0.45899999999999996,0.636,0.2,7,5,2,0.442,23.1,0.469
C00843,25,32.16,2,47.4,6.1,200,58,53,10600,34115,0.3,0.496,0.575,0.437,0.129,0.441,0.0,0.416,0.378,0.0,2.2,0.736,4,3,0.451,0,0.709,0.29100000000000004,0.32,0.9,7,4,3,0.633,31.4,0.384
C00844,43,18.37,2,42.3,4.3,200,9,46,9200,30672,0.257,0.229,0.482,0.26,0.308,0.259,0.3,0.828,0.332,0.5,2.5,0.479,2,2,0.171,0,0.655,0.345,0.329,2.5,6,5,2,0.29,42.7,0.252
C00845,40,7.51,2,32.6,1.6,411,108,16,6576,16446,0.032,0.558,0.619,0.505,0.289,0.664,1.0,0.422,0.247,1.2,1.2,0.298,3,0,0.13,2,0.188,0.812,0.313,2.6,6,5,3,0.41,29.0,0.551
C00846,44,44.85,1,56.5,7.8,200,79,89,17800,46119,0.261,0.279,0.593,0.048,0.226,0.519,0.0,0.398,0.195,0.0,1.0,0.709,1,2,0.148,0,0.085,0.915,0.243,1.4,7,3,1,0.556,34.5,0.369
C00847,41,18.85,3,42.4,0.5,200,8,5,1000,3166,0.177,0.176,0.466,0.445,0.096,0.131,0.0,0.127,0.21,0.0,3.3,0.716,4,1,0.029,3,0.432,0.5680000000000001,0.536,5.1,2,4,1,0.263,20.8,0.558
C00848,67,15.26,1,31.9,0.5,512,92,4,2048,5274,0.182,0.446,0.852,0.211,0.1,0.592,1.4,0.248,0.087,1.0,2.1,0.637,3,1,0.039,1,0.63,0.37,0.124,1.0,2,1,2,0.441,24.8,0.614
C00849,30,35.92,1,44.2,3.3,200,14,46,9200,23310,0.444,0.086,0.646,0.329,0.017,0.096,1.6,0.093,0.141,2.4,2.2,0.585,2,1,0.147,0,0.34,0.6599999999999999,0.489,0.4,9,3,2,0.413,25.7,0.504
C00850,32,19.77,2,31.4,7.3,200,4,82,16400,54287,0.412,0.75,0.815,0.241,0.021,0.464,0.9,0.518,0.507,0.8,9.0,0.814,5,2,0.309,3,0.788,0.21199999999999997,0.096,0.1,7,3,1,0.407,31.1,0.263
C00851,31,43.95,2,42.5,3.4,200,48,37,7400,22791,0.182,0.322,0.713,0.276,0.092,0.137,0.0,0.314,0.315,0.0,3.3,0.352,2,4,0.476,2,0.422,0.5780000000000001,0.063,0.4,10,5,1,0.61,26.4,0.472
C00852,31,34.44,3,14.3,3.0,200,48,41,8200,27209,0.211,0.367,0.859,0.289,0.453,0.135,0.9,0.505,0.168,1.3,2.0,0.438,6,2,0.123,0,0.888,0.11199999999999999,0.409,7.8,3,5,1,0.26,23.8,0.425
C00853,30,35.73,2,27.8,0.5,397,4,4,1588,3075,0.106,0.424,0.234,0.354,0.331,0.475,0.4,0.358,0.238,0.3,1.2,0.471,4,0,0.229,0,0.704,0.29600000000000004,0.393,0.9,10,4,2,0.176,23.2,0.484
C00854,52,11.57,1,26.5,4.4,200,17,40,8000,20390,0.079,0.37,0.732,0.138,0.015,0.502,1.4,0.309,0.454,1.7,2.2,0.399,4,3,0.081,0,0.763,0.237,0.569,2.7,8,1,3,0.292,24.5,0.414
C00855,55,47.78,3,44.3,5.8,711,222,75,53325,169837,0.439,0.362,0.295,0.078,0.012,0.162,0.8,0.492,0.296,1.2,7.9,0.615,3,4,0.066,1,0.881,0.119,0.466,8.7,6,3,2,0.513,35.1,0.548
C00856,31,28.32,2,40.1,4.7,200,51,45,9000,15501,0.526,0.476,0.647,0.392,0.066,0.05,1.5,0.583,0.494,1.9,13.4,0.655,3,4,0.238,2,0.304,0.696,0.373,5.4,6,5,1,0.722,38.5,0.361
C00857,28,20.02,1,14.2,1.5,339,59,19,6441,19898,0.414,0.157,0.872,0.18,0.138,0.379,0.0,0.27,0.254,0.0,1.9,0.549,2,3,0.49,1,0.906,0.09399999999999997,0.454,1.8,10,1,2,0.545,13.8,0.546
C00858,44,26.55,2,31.2,1.6,377,11,15,5655,10552,0.635,0.559,0.72,0.072,0.132,0.252,0.0,0.476,0.302,0.0,1.0,0.363,2,1,0.138,1,0.917,0.08299999999999996,0.257,0.2,6,4,1,0.549,26.8,0.429
C00859,31,9.24,2,40.2,0.5,200,4,4,800,2493,0.294,0.214,0.298,0.092,0.286,0.221,2.3,0.261,0.389,4.2,9.8,0.346,1,3,0.515,4,0.834,0.16600000000000004,0.462,3.2,8,3,2,0.489,31.5,0.513
C00860,46,30.72,2,37.3,3.4,200,15,38,7600,20702,0.241,0.52,0.733,0.236,0.178,0.216,3.1,0.254,0.121,4.2,1.0,0.444,1,1,0.371,0,0.534,0.46599999999999997,0.416,0.4,10,4,2,0.133,32.8,0.454
C00861,40,13.93,2,36.9,0.5,200,13,5,1000,1886,0.325,0.738,0.526,0.2,0.184,0.57,0.5,0.471,0.291,0.5,1.4,0.846,3,2,0.117,0,0.71,0.29000000000000004,0.461,0.4,5,5,1,0.122,30.5,0.46
C00862,20,11.66,3,39.5,0.5,200,12,6,1200,2936,0.284,0.656,0.657,0.055,0.273,0.294,1.3,0.215,0.314,1.6,1.0,0.624,4,3,0.213,0,0.706,0.29400000000000004,0.113,5.3,5,5,1,0.527,26.5,0.536
C00863,57,10.62,3,35.8,1.6,280,10,19,5320,15235,0.279,0.274,0.448,0.289,0.226,0.137,0.3,0.218,0.355,0.3,3.3,0.19,4,2,0.274,0,0.699,0.30100000000000005,0.544,2.7,5,4,0,0.559,21.8,0.505
C00864,60,45.24,2,33.5,2.8,200,38,38,7600,21035,0.25,0.112,0.761,0.102,0.265,0.276,4.1,0.117,0.092,3.4,2.1,0.515,3,2,0.108,1,0.474,0.526,0.372,6.7,5,4,3,0.44,30.4,0.535
C00865,31,17.36,1,24.7,1.6,200,18,20,4000,9418,0.269,0.368,0.864,0.015,0.031,0.426,0.9,0.233,0.538,1.2,1.4,0.415,4,2,0.039,1,0.743,0.257,0.685,7.9,9,4,0,0.547,19.8,0.509
C00866,33,57.03,3,27.7,5.2,1013,77,47,47611,157056,0.369,0.2,0.727,0.094,0.197,0.428,1.1,0.442,0.43,0.6,5.8,0.6,3,3,0.103,1,0.787,0.21299999999999997,0.33,1.5,5,4,1,0.208,28.0,0.42
C00867,41,18.27,2,37.2,2.9,200,9,37,7400,18785,0.117,0.479,0.856,0.084,0.052,0.304,3.3,0.456,0.198,4.6,4.4,0.83,7,1,0.172,2,0.705,0.29500000000000004,0.33,2.8,1,4,1,0.258,39.4,0.399
C00868,42,9.59,2,36.9,1.8,368,28,21,7728,19411,0.398,0.213,0.84,0.133,0.446,0.337,0.0,0.3,0.17,0.0,20.0,0.188,5,0,0.134,0,0.493,0.507,0.147,2.7,9,5,0,0.524,23.8,0.495
C00869,46,13.28,2,34.8,2.9,200,1,35,7000,11372,0.353,0.232,0.374,0.125,0.079,0.154,1.6,0.394,0.192,3.2,1.5,0.612,3,1,0.074,0,0.259,0.741,0.584,0.3,10,4,1,0.656,31.0,0.409
C00870,62,48.41,3,42.9,2.0,200,30,26,5200,17390,0.051,0.226,0.636,0.139,0.158,0.109,0.0,0.278,0.214,0.0,7.5,0.888,4,1,0.159,0,0.378,0.622,0.217,2.4,8,4,0,0.45,25.5,0.499
C00871,36,22.52,2,31.0,3.1,200,3,35,7000,12980,0.306,0.28,0.689,0.384,0.383,0.192,2.8,0.599,0.049,1.8,1.4,0.448,2,3,0.059,1,0.507,0.493,0.592,0.3,7,4,1,0.542,39.6,0.345
C00872,28,18.15,1,45.8,3.0,200,171,32,6400,16363,0.416,0.142,0.915,0.361,0.141,0.471,3.0,0.735,0.383,2.2,1.0,0.44,4,2,0.195,0,0.655,0.345,0.513,4.8,1,4,1,0.353,50.3,0.491
C00873,21,26.79,2,32.2,0.5,290,70,6,1740,5406,0.14,0.163,0.826,0.211,0.031,0.333,0.0,0.571,0.222,0.0,1.0,0.78,2,0,0.167,2,0.771,0.22899999999999998,0.406,6.6,8,4,1,0.771,30.0,0.493
C00874,29,32.33,3,34.7,5.3,700,30,52,36400,70285,0.377,0.483,0.518,0.361,0.033,0.151,0.0,0.495,0.16,0.0,2.8,0.876,4,2,0.17,4,0.613,0.387,0.221,1.2,6,4,0,0.401,28.7,0.35
C00875,38,45.36,1,42.9,2.1,242,4,19,4598,11747,0.497,0.328,0.545,0.278,0.096,0.261,2.5,0.358,0.164,1.4,6.6,0.802,5,0,0.188,1,0.375,0.625,0.444,3.0,8,4,0,0.427,36.1,0.444
C00876,60,54.42,3,42.2,4.4,200,40,51,10200,20210,0.288,0.372,0.665,0.236,0.353,0.208,6.0,0.154,0.146,11.4,1.0,0.674,1,1,0.198,2,0.587,0.41300000000000003,0.637,3.0,10,5,1,0.236,41.3,0.486
C00877,32,20.13,2,40.6,5.1,200,64,48,9600,28986,0.371,0.463,0.776,0.26,0.533,0.154,3.2,0.305,0.31,1.9,7.1,0.546,2,1,0.261,1,0.555,0.44499999999999995,0.534,0.1,0,4,1,0.138,35.9,0.449
C00878,41,11.83,2,41.0,4.3,260,10,36,9360,24604,0.095,0.21,0.597,0.164,0.079,0.313,0.8,0.263,0.06,0.9,5.0,0.251,3,2,0.327,1,0.646,0.354,0.508,0.4,9,4,2,0.293,26.9,0.423
C00879,38,19.54,1,34.5,2.9,1081,38,23,24863,79859,0.413,0.709,0.697,0.359,0.171,0.423,0.0,0.477,0.423,0.0,1.0,0.481,2,2,0.154,0,0.379,0.621,0.432,5.4,8,3,0,0.549,28.1,0.425
C00880,52,28.31,1,42.9,2.4,200,76,28,5600,18419,0.278,0.347,0.571,0.123,0.381,0.153,0.0,0.383,0.062,0.0,1.0,0.677,3,2,0.311,1,0.711,0.28900000000000003,0.323,0.6,8,4,1,0.623,28.6,0.507
C00881,68,14.44,3,25.0,4.5,200,66,46,9200,25737,0.473,0.331,0.426,0.196,0.12,0.424,2.7,0.31,0.306,3.2,1.0,0.657,4,3,0.455,3,0.758,0.242,0.167,3.5,9,4,0,0.344,28.2,0.465
C00882,32,14.49,1,25.5,3.9,200,73,49,9800,28918,0.406,0.214,0.475,0.439,0.532,0.176,3.1,0.408,0.092,3.8,4.5,0.719,2,1,0.222,0,0.616,0.384,0.706,2.2,7,5,1,0.093,32.7,0.458
C00883,32,29.64,3,48.9,1.9,200,95,19,3800,9874,0.259,0.657,0.531,0.19,0.102,0.325,0.3,0.534,0.164,0.4,3.3,0.689,5,4,0.028,1,0.256,0.744,0.451,3.1,4,4,1,0.463,36.6,0.496
C00884,51,23.88,2,23.0,1.4,200,125,15,3000,6807,0.278,0.464,0.565,0.088,0.079,0.157,1.0,0.374,0.103,1.1,1.8,0.53,5,1,0.299,2,0.376,0.624,0.24,0.4,0,4,0,0.551,23.7,0.589
C00885,46,24.98,1,36.6,0.5,206,23,5,1030,2880,0.198,0.128,0.223,0.358,0.262,0.485,1.6,0.202,0.085,1.6,1.0,0.745,4,1,0.377,0,0.056,0.944,0.41,4.1,7,4,0,0.357,26.0,0.552
C00886,60,16.16,1,38.8,3.0,200,38,36,7200,23879,0.283,0.388,0.631,0.243,0.028,0.493,4.9,0.424,0.39,7.9,2.0,0.551,4,3,0.14,1,0.189,0.8109999999999999,0.714,1.1,9,5,2,0.306,44.4,0.438
C00887,45,21.61,2,31.6,2.7,200,70,27,5400,12600,0.523,0.297,0.745,0.168,0.149,0.478,1.6,0.468,0.194,2.2,4.6,0.324,2,1,0.284,2,0.591,0.40900000000000003,0.168,11.1,8,5,2,0.239,32.0,0.468
C00888,34,14.76,3,34.5,4.9,379,54,68,25772,54864,0.25,0.494,0.471,0.326,0.253,0.322,0.0,0.682,0.243,0.0,1.0,0.657,2,1,0.086,0,0.335,0.665,0.244,1.4,4,2,2,0.198,34.3,0.33
C00889,45,40.03,2,40.7,4.3,200,243,59,11800,26867,0.52,0.014,0.374,0.444,0.298,0.145,0.0,0.281,0.346,0.0,7.8,0.616,4,2,0.48,1,0.392,0.608,0.611,1.0,6,5,1,0.528,24.7,0.673
C00890,51,43.35,2,39.0,6.4,200,1,84,16800,39829,0.53,0.385,0.834,0.279,0.062,0.452,0.0,0.292,0.286,0.0,1.0,0.715,1,5,0.34,1,0.539,0.46099999999999997,0.569,0.4,8,4,0,0.426,24.4,0.351
C00891,48,8.89,1,24.4,1.0,735,20,14,10290,16949,0.136,0.334,0.578,0.313,0.076,0.742,3.7,0.476,0.107,4.7,3.7,0.424,2,3,0.06,4,0.104,0.896,0.475,0.2,10,4,0,0.356,36.2,0.454
C00892,44,14.71,2,34.7,4.9,200,15,52,10400,25968,0.231,0.462,0.615,0.458,0.273,0.075,2.3,0.664,0.299,3.3,1.0,0.831,5,2,0.053,2,0.829,0.17100000000000004,0.594,5.3,9,2,3,0.826,41.4,0.293
C00893,51,10.77,2,31.3,1.4,200,14,16,3200,7964,0.167,0.51,0.541,0.491,0.109,0.559,0.5,0.209,0.564,0.7,1.0,0.684,2,3,0.144,0,0.539,0.46099999999999997,0.797,0.3,8,5,1,0.236,20.4,0.517
C00894,52,17.16,3,19.9,4.2,200,11,52,10400,27840,0.442,0.21,0.353,0.137,0.288,0.348,0.0,0.096,0.171,0.0,1.8,0.453,3,0,0.416,1,0.922,0.07799999999999996,0.178,5.3,5,5,3,0.796,10.8,0.476
C00895,55,23.43,2,47.3,0.5,578,56,6,3468,7719,0.261,0.293,0.692,0.038,0.086,0.422,0.0,0.395,0.256,0.0,4.4,0.502,1,4,0.251,1,0.555,0.44499999999999995,0.473,2.0,10,5,1,0.534,30.8,0.53
C00896,46,11.05,2,46.5,2.9,200,4,39,7800,21264,0.279,0.444,0.395,0.199,0.373,0.225,1.9,0.397,0.145,1.4,1.0,0.549,6,0,0.134,1,0.648,0.352,0.407,2.7,10,5,1,0.535,36.8,0.412
C00897,36,14.78,1,39.1,0.5,206,61,6,1236,4025,0.431,0.86,0.776,0.16,0.189,0.269,2.0,0.564,0.389,3.4,2.6,0.433,1,3,0.45,1,0.767,0.23299999999999998,0.289,4.1,10,2,2,0.487,39.2,0.485
C00898,40,14.12,3,34.5,2.0,293,53,28,8204,27983,0.618,0.221,0.177,0.202,0.391,0.292,2.0,0.376,0.281,3.0,2.1,0.737,1,4,0.281,0,0.594,0.406,0.429,2.0,8,1,1,0.703,31.7,0.494
C00899,52,27.49,1,31.7,4.0,200,13,40,8000,21338,0.617,0.599,0.896,0.273,0.484,0.339,0.0,0.229,0.168,0.0,2.2,0.585,3,5,0.263,0,0.495,0.505,0.097,1.7,10,5,1,0.259,19.6,0.444
C00900,28,25.49,1,31.7,2.0,403,13,26,10478,16610,0.223,0.632,0.224,0.348,0.429,0.397,1.9,0.595,0.247,3.4,11.5,0.444,2,1,0.136,1,0.529,0.471,0.552,3.8,9,4,3,0.634,36.8,0.385
C00901,42,16.49,2,21.2,0.6,441,45,7,3087,10615,0.541,0.747,0.571,0.086,0.566,0.11,0.0,0.486,0.431,0.0,1.7,0.702,3,1,0.117,2,0.398,0.602,0.503,1.3,8,3,2,0.352,23.1,0.488
C00902,33,27.04,2,25.6,4.8,200,65,58,11600,33776,0.377,0.684,0.393,0.384,0.359,0.478,1.5,0.363,0.072,1.3,19.1,0.441,2,1,0.254,1,0.711,0.28900000000000003,0.491,0.2,10,2,2,0.257,26.1,0.44
C00903,38,18.16,2,31.7,2.5,629,94,25,15725,34154,0.389,0.778,0.797,0.337,0.069,0.184,0.0,0.292,0.12,0.0,3.1,0.411,2,4,0.266,3,0.611,0.389,0.612,2.5,5,3,3,0.833,21.4,0.552
C00904,53,21.13,2,41.4,1.9,571,86,24,13704,24589,0.639,0.436,0.788,0.239,0.043,0.569,3.6,0.207,0.345,3.4,7.4,0.125,2,5,0.404,1,0.738,0.262,0.623,0.1,8,3,2,0.683,34.6,0.584
C00905,40,61.58,3,32.6,4.5,200,151,60,12000,21442,0.111,0.481,0.297,0.089,0.193,0.501,2.9,0.481,0.258,3.0,1.7,0.9,4,2,0.097,2,0.797,0.20299999999999996,0.327,2.3,0,4,3,0.202,37.0,0.507
C00906,39,51.28,1,43.5,9.3,200,39,87,17400,31938,0.235,0.819,0.612,0.185,0.246,0.239,1.7,0.277,0.019,1.0,1.0,0.524,8,4,0.317,1,0.798,0.20199999999999996,0.298,1.8,7,3,0,0.326,31.3,0.323
C00907,22,12.0,3,35.3,4.8,200,108,56,11200,17821,0.528,0.418,0.581,0.262,0.293,0.086,4.0,0.265,0.441,7.9,1.0,0.54,0,3,0.279,1,0.466,0.534,0.348,0.9,9,4,1,0.043,35.3,0.517
C00908,47,38.72,2,27.8,5.9,200,74,61,12200,40313,0.222,0.654,0.225,0.061,0.273,0.639,1.0,0.177,0.025,1.0,3.4,0.62,4,4,0.324,1,0.249,0.751,0.544,1.1,5,4,0,0.359,19.7,0.478
C00909,46,38.33,2,24.7,4.4,291,101,61,17751,45825,0.343,0.192,0.499,0.338,0.186,0.508,0.0,0.395,0.246,0.0,10.6,0.229,6,0,0.052,1,0.655,0.345,0.182,1.5,9,5,3,0.554,21.7,0.48
C00910,64,13.05,2,40.7,2.9,200,1,32,6400,18559,0.188,0.118,0.826,0.423,0.194,0.327,3.4,0.529,0.112,6.8,1.0,0.686,0,1,0.098,0,0.414,0.5860000000000001,0.168,1.7,9,4,1,0.168,43.4,0.369
C00911,34,38.49,1,37.6,0.5,200,152,5,1000,3156,0.215,0.364,0.655,0.257,0.238,0.545,2.3,0.26,0.17,4.5,4.7,0.392,5,7,0.225,0,0.656,0.344,0.237,1.4,8,1,0,0.262,30.4,0.676
C00912,41,57.16,3,44.0,2.9,643,29,30,19290,59473,0.371,0.638,0.739,0.207,0.168,0.3,1.5,0.169,0.291,2.2,3.3,0.402,2,0,0.125,1,0.794,0.20599999999999996,0.129,1.2,10,4,1,0.406,27.6,0.507
C00913,41,13.23,2,38.1,1.6,200,72,19,3800,12408,0.421,0.241,0.513,0.3,0.284,0.279,0.0,0.17,0.638,0.0,4.2,0.77,2,0,0.212,2,0.661,0.33899999999999997,0.242,1.0,7,5,1,0.39,20.3,0.587
C00914,57,14.81,1,35.2,0.5,200,6,4,800,2748,0.194,0.299,0.672,0.346,0.121,0.586,2.3,0.608,0.271,2.2,1.0,0.648,6,2,0.142,2,0.636,0.364,0.42,2.6,5,4,1,0.432,39.9,0.411
C00915,37,42.94,2,40.2,1.4,435,23,16,6960,16552,0.419,0.457,0.487,0.615,0.348,0.158,3.5,0.549,0.056,6.3,1.0,0.713,5,1,0.159,1,0.488,0.512,0.652,1.3,8,1,1,0.516,44.1,0.425
C00916,41,28.48,3,28.9,0.5,767,14,7,5369,18258,0.245,0.595,0.714,0.189,0.014,0.347,0.0,0.467,0.156,0.0,1.0,0.235,3,7,0.106,0,0.232,0.768,0.435,1.0,10,4,0,0.128,25.6,0.463
C00917,45,33.23,2,26.4,3.3,200,16,43,8600,25341,0.401,0.337,0.668,0.172,0.116,0.576,2.8,0.353,0.169,1.8,1.1,0.784,4,3,0.152,1,0.614,0.386,0.435,5.8,8,5,0,0.492,30.4,0.428
C00918,40,29.59,3,36.7,4.8,222,6,40,8880,14575,0.273,0.695,0.701,0.202,0.389,0.184,2.1,0.458,0.469,2.0,1.0,0.932,1,1,0.022,1,0.898,0.10199999999999998,0.533,0.5,10,3,1,0.446,35.3,0.347
C00919,33,30.41,1,25.7,5.4,200,74,75,15000,42953,0.337,0.641,0.545,0.211,0.369,0.116,0.0,0.275,0.116,0.0,1.0,0.8,2,4,0.231,3,0.43,0.5700000000000001,0.455,0.4,10,4,0,0.493,18.5,0.461
C00920,40,11.83,1,33.6,3.3,251,1,40,10040,28849,0.262,0.396,0.712,0.078,0.039,0.355,1.2,0.426,0.285,1.9,1.2,0.621,1,3,0.199,1,0.686,0.31399999999999995,0.722,3.7,0,5,0,0.517,30.2,0.389
C00921,51,43.64,1,38.4,1.8,200,17,16,3200,10598,0.082,0.477,0.537,0.187,0.227,0.197,0.8,0.15,0.428,0.6,3.1,0.544,1,1,0.087,1,0.532,0.46799999999999997,0.237,0.3,2,4,1,0.335,22.5,0.528
C00922,26,46.68,2,58.4,0.5,325,9,4,1300,2920,0.222,0.288,0.6,0.197,0.321,0.272,4.4,0.578,0.208,4.3,11.9,0.484,5,1,0.022,1,0.506,0.494,0.552,0.8,8,5,1,0.648,55.2,0.424
