house_id,city,area_name,sqft,bedrooms,bathrooms,floors,garage_cars,has_pool,has_garden,furnished,quality,year_built,age_years,school_dist_km,hospital_dist_km,metro_dist_km,crime_rate,price_lakhs
TN4274,Coimbatore,Nungambakkam,1663,4,3,2,0,0,0,Fully,Good,2022,2,3.39,7.92,3.94,7.55,94.28
TN4275,Chennai,T Nagar,1099,3,2,1,2,0,1,Semi,Good,2004,20,0.2,3.45,8.54,7.54,76.56
TN4276,Chennai,Velachery,665,2,1,1,1,0,1,Semi,Good,2018,6,2.09,0.3,1.6,2.79,50.58
TN4277,Thanjavur,Anna Nagar,1035,3,2,1,1,0,1,Semi,Excellent,2014,10,1.4,2.31,2.09,6.92,47.5
TN4278,Chennai,Velachery,953,4,4,3,1,0,1,Unfurnished,Good,2001,23,0.2,2.98,9.47,5.51,72.79
TN4279,Coimbatore,Nungambakkam,1747,2,1,3,,0,1,Semi,Good,1994,30,,15.69,5.66,4.99,88.19
TN4280,Trichy,Tambaram,1809,2,1,2,1,0,0,Unfurnished,Fair,2019,5,0.84,16.62,15.94,4.04,53.22
TN4281,Salem,Mylapore,1529,2,2,1,1,0,0,Unfurnished,Poor,2004,20,0.3,5.85,5.96,1.54,34.76
TN4282,Madurai,Peelamedu,879,5,4,1,2,0,0,Semi,Average,2002,22,2.5,0.3,2.38,5.07,40.12
TN4283,Chennai,Perambur,2254,2,1,2,0,0,1,Unfurnished,Good,2011,13,0.69,9.19,3.03,5.12,139.46
TN4284,Coimbatore,Besant Nagar,1263,3,2,2,1,0,1,Semi,Average,2020,4,0.81,2.85,9.23,8.49,55.78
TN4285,Madurai,Alwarpet,1722,4,3,3,0,0,0,Unfurnished,Average,2007,17,5.71,4.84,3.21,3.15,63.36
TN4286,Chennai,Anna Nagar,,2,1,1,0,0,1,Fully,Excellent,2016,8,1.57,1.57,1.18,1.29,117.33
TN4287,Coimbatore,Gandhipuram,1544,5,4,1,0,0,1,Unfurnished,Excellent,1994,30,1.24,1.16,2.29,2.14,103.45
TN4288,Chennai,Mylapore,1706,4,3,2,,0,1,Fully,Excellent,1995,29,3.22,1.87,2.91,7.68,136.84
TN4289,Chennai,Peelamedu,1137,4,4,2,2,0,1,Semi,Average,2022,2,6.01,0.48,0.5,3.6,70.28
TN4290,Coimbatore,Sholinganallur,2037,2,2,2,1,0,1,Unfurnished,Good,1990,34,0.2,1.33,5.45,7.23,106.27
TN4291,Chennai,Chromepet,739,3,2,2,0,0,0,Semi,Average,2018,6,1.49,5.85,0.5,4.51,44.91
TN4292,Madurai,T Nagar,983,4,4,3,2,1,0,Semi,Fair,2020,4,,0.3,2.08,2.55,43.39
TN4293,Salem,Sholinganallur,2032,5,4,2,2,0,0,Semi,Fair,2021,3,0.96,0.49,6.53,8.5,62.55
TN4294,Erode,Pallavaram,1716,2,2,3,1,0,0,Unfurnished,Average,2001,23,3.7,0.4,2.52,7.14,54.6
TN4295,Chennai,T Nagar,2593,4,3,3,2,0,0,Fully,Average,1996,28,8.89,1.55,7.38,4.14,139.73
TN4296,Chennai,Mylapore,1481,3,3,2,0,0,1,Fully,Good,2005,19,7.18,17.41,1.67,6.49,100.07
TN4297,Chennai,RS Puram,2215,2,1,1,1,0,1,Semi,Fair,2003,21,0.77,0.57,12.65,4.75,98.83
TN4298,Trichy,Saibaba Colony,614,3,3,1,1,0,1,Semi,Good,1987,37,0.64,0.47,0.94,5.38,29.28
TN4299,Salem,Pallavaram,814,4,4,2,2,0,0,Fully,Average,2002,22,7.9,7.4,0.5,8.02,32.84
TN4300,Chennai,Singanallur,1853,3,2,2,1,1,0,Semi,Average,2003,21,1.53,6.41,8.24,1.46,108.83
TN4301,Hosur,Nungambakkam,,3,2,3,1,0,0,Semi,Average,1990,34,0.58,0.3,5.58,3.78,31.71
TN4302,Chennai,Mylapore,1361,5,5,1,1,0,0,Fully,Average,2000,24,3.07,4.18,1.06,4.56,84.45
TN4303,Madurai,Ashok Nagar,1975,3,3,1,0,1,0,Semi,Good,1992,32,0.84,3.2,16.73,5.17,90
TN4304,Salem,Sholinganallur,1676,3,2,2,1,1,0,Unfurnished,Average,2002,22,0.78,4.38,2.79,2,58.01
TN4305,Tirunelveli,Chromepet,1455,3,3,1,0,0,0,Fully,Fair,1996,28,5.29,2.05,12.07,6.33,40.25
TN4306,Salem,Adyar,1248,3,2,1,2,0,1,Semi,Fair,1994,30,0.44,14.26,2.81,,38.36
TN4307,Erode,Besant Nagar,1541,3,3,1,0,0,0,Unfurnished,Average,1991,33,0.2,0.3,2.55,,51.29
TN4308,Coimbatore,Porur,1710,4,4,2,1,0,1,Semi,Excellent,1985,39,0.78,0.8,2.39,4,118.45
TN4309,Vellore,Kodambakkam,1153,3,2,1,1,0,0,Unfurnished,Average,2020,4,2.33,1.52,1.63,8.29,40.6
TN4310,Chennai,T Nagar,1617,4,3,3,2,0,1,Semi,Good,2005,19,0.33,1.79,3.05,9.58,114.29
TN4311,Tirunelveli,Porur,1935,2,1,2,1,0,0,Semi,Good,2021,3,1.59,7.63,2.41,5.48,75.5
TN4312,Madurai,Adyar,1350,2,2,3,1,0,0,Fully,Excellent,2008,16,2.47,2.46,0.5,4.02,76.9
TN4313,Vellore,KK Nagar,1481,3,3,2,2,0,0,Unfurnished,Good,2009,15,4.72,0.3,1.21,4.81,65.97
TN4314,Coimbatore,Perambur,1668,1,1,1,1,0,1,Unfurnished,Good,1991,33,0.65,1.57,0.96,5.17,83.41
TN4315,Trichy,T Nagar,1698,2,1,1,1,0,0,Fully,Good,2001,23,4.25,1.62,8.08,7.43,68.47
TN4316,Madurai,Alwarpet,1845,3,3,1,1,0,0,Semi,Excellent,2013,11,0.67,10.1,3.65,2.06,98.04
TN4317,Salem,Sholinganallur,994,1,1,2,2,0,1,Unfurnished,Average,2014,10,2.82,2.74,5.77,6.89,32.28
TN4318,Chennai,Gandhipuram,1212,2,1,1,,0,0,Semi,Average,1991,33,,3.03,12.57,1.65,62.43
TN4319,Chennai,Adyar,1229,3,3,1,0,0,0,Semi,Poor,2017,7,0.3,3.75,4.13,3.54,49.1
TN4320,Chennai,RS Puram,1043,3,3,2,2,0,0,Unfurnished,Good,1991,33,3.13,4.41,16.21,4.49,68.41
TN4321,Chennai,Anna Nagar,641,4,3,1,1,0,1,Unfurnished,Good,2008,16,0.61,3.02,1.49,5.32,51.31
TN4322,Tirunelveli,Ramanathapuram,400,3,2,1,1,0,0,Semi,Fair,1995,29,0.49,0.81,0.82,,13.6
TN4323,Chennai,Saibaba Colony,1988,3,2,2,1,0,0,Unfurnished,Good,1993,31,1.11,6.22,2.07,4.85,128.05
TN4324,Thanjavur,Peelamedu,751,4,3,3,0,0,0,Unfurnished,Average,1996,28,2.65,3.95,2.55,4.58,25.99
TN4325,Coimbatore,Tambaram,2155,4,3,1,1,0,0,Semi,Fair,2019,5,0.67,4.06,9.03,1.46,82.44
TN4326,Chennai,Kodambakkam,1783,2,1,1,1,0,1,Semi,Excellent,1988,36,0.51,17.01,3.28,5.65,137.25
TN4327,Erode,Alwarpet,1267,2,1,3,2,0,0,Semi,Average,2020,4,0.2,4.87,1.38,6.12,42.97
TN4328,Trichy,Ramanathapuram,1727,3,2,1,0,0,0,Unfurnished,Fair,2012,12,1.59,5.3,5.43,7.19,52.79
TN4329,Coimbatore,Porur,1641,3,2,3,1,0,0,Unfurnished,Good,1997,27,1.4,9.07,2.82,8.19,86.17
TN4330,Madurai,Kodambakkam,954,4,4,1,1,0,0,Fully,Good,2007,17,0.67,0.49,0.71,5.32,49.55
TN4331,Salem,Ashok Nagar,1443,3,2,3,0,0,0,Unfurnished,Poor,2003,21,0.2,2.07,3.44,7.32,29.09
TN4332,Chennai,RS Puram,1009,3,2,1,0,0,0,Semi,Good,2021,3,,2.61,9.69,4.54,67.86
TN4333,Thanjavur,Nungambakkam,1744,5,5,3,2,0,0,Fully,Average,2008,16,3.88,1.2,7.4,1.6,60.61
TN4334,Thanjavur,Velachery,1128,3,2,1,0,0,1,Semi,Fair,2000,24,3.14,5.49,3.54,6.42,29.91
TN4335,Trichy,Adyar,1407,2,2,2,2,0,0,Semi,Fair,2017,7,4.93,4.31,1.89,5.98,44.32
TN4336,Chennai,Saibaba Colony,1387,4,4,1,0,1,0,Unfurnished,Good,1996,28,0.2,3.83,0.5,4.5,102.45
TN4337,Salem,Ramanathapuram,1505,2,1,1,1,1,0,Fully,Average,2018,6,8.48,17.58,2.54,4.38,56.28
TN4338,Chennai,Sholinganallur,2198,4,4,2,1,0,0,Unfurnished,Excellent,1991,33,1.04,0.9,5.58,5.46,173.95
TN4339,Chennai,Kodambakkam,1342,5,4,2,1,0,1,Semi,Good,1995,29,11.61,3.99,1.79,3.82,96.1
TN4340,Chennai,Porur,1998,3,2,3,1,0,0,Fully,Excellent,2015,9,0.73,2.4,1.07,5.38,160.89
TN4341,Coimbatore,Gandhipuram,1666,3,3,2,,1,0,Unfurnished,Average,2013,11,1.59,1.13,10.72,2.66,78.66
TN4342,Tirunelveli,T Nagar,2088,3,3,3,1,0,1,Semi,Excellent,1997,27,1.09,0.53,6.89,2.88,97.85
TN4343,Salem,Adyar,1298,3,3,2,0,0,0,Semi,Average,2015,9,1.1,6.79,4.07,1.86,47.07
TN4344,Salem,Adyar,1763,3,2,3,1,0,0,Semi,Average,1986,38,4.62,2.71,0.59,8.99,58.44
TN4345,Coimbatore,Gandhipuram,1423,3,2,3,0,0,0,Unfurnished,Fair,1999,25,3.43,5.23,0.63,4.65,50.15
TN4346,Coimbatore,Peelamedu,400,4,4,1,1,0,0,Semi,Fair,1995,29,12.12,2.36,0.5,6.92,15.62
TN4347,Coimbatore,Sholinganallur,960,3,2,3,0,0,1,Fully,Good,2018,6,2.38,0.75,3.83,2.31,57.34
TN4348,Thanjavur,Ramanathapuram,1712,2,1,2,1,0,0,Fully,Average,1988,36,1.56,1.24,0.5,4.14,49.03
TN4349,Chennai,Perambur,1682,3,3,1,1,0,0,Semi,Average,1995,29,0.24,1.44,7.4,5.6,91.63
TN4350,Tirunelveli,RS Puram,867,4,4,2,0,1,0,Unfurnished,Good,2013,11,14.18,10.83,19.83,7.44,33.85
TN4351,Madurai,KK Nagar,1549,3,3,1,0,0,0,Semi,Average,1986,38,2,0.3,1.83,3.3,54.09
TN4352,Coimbatore,Ashok Nagar,1676,3,3,2,1,0,1,Fully,Good,2000,24,3.01,12.74,2.42,,92.61
TN4353,Salem,Velachery,1434,4,4,1,1,0,0,Fully,Average,1997,27,1.31,11.81,4.97,2.92,52.53
TN4354,Coimbatore,Anna Nagar,1778,3,3,1,2,0,1,Semi,Good,2021,3,1.98,16.68,11.07,4.26,95.71
TN4355,Tirunelveli,Chromepet,1717,3,3,2,1,0,0,Unfurnished,Good,2001,23,7.14,1.94,8.98,2.46,62.05
TN4356,Tirunelveli,T Nagar,1434,4,4,2,0,0,1,Semi,Average,2005,19,0.46,9.96,0.5,1.63,49.39
TN4357,Coimbatore,Tambaram,1220,2,2,3,,0,0,Unfurnished,Average,2003,21,0.86,1.51,0.74,5.02,54.19
TN4358,Chennai,Chromepet,1919,5,5,3,0,0,0,Semi,Average,1991,33,0.41,0.3,5.62,5.84,107.34
TN4359,Madurai,Velachery,1658,2,1,2,,0,1,Fully,Good,2022,2,3.93,0.76,4.67,2.22,77.82
TN4360,Hosur,Tambaram,828,1,1,1,2,1,1,Unfurnished,Average,1992,32,0.2,8.72,0.57,3.15,42.95
TN4361,Chennai,Anna Nagar,1549,4,4,2,1,0,0,Semi,Average,1997,27,0.21,0.3,2.79,4.3,88.37
TN4362,Trichy,Anna Nagar,932,2,1,2,1,0,0,Unfurnished,Fair,2021,3,0.89,2.37,6.07,7.91,25.65
TN4363,Trichy,Peelamedu,,3,2,2,0,0,0,Unfurnished,Average,1986,38,,0.3,0.99,0.5,35.23
TN4364,Salem,Besant Nagar,1157,4,3,1,1,0,1,Fully,Average,1995,29,1.3,1.01,8.2,5.39,44.87
TN4365,Chennai,Mylapore,1470,4,3,2,2,0,0,Fully,Good,2008,16,0.2,0.3,0.5,5.86,102.22
TN4366,Salem,Pallavaram,1619,5,4,1,0,0,1,Unfurnished,Average,1990,34,7.9,5.89,6.1,3.08,53.62
TN4367,Tirunelveli,Nungambakkam,1266,2,1,2,,0,1,Semi,Average,2010,14,7.64,2.68,3.83,3.8,38.46
TN4368,Chennai,Adyar,1286,3,3,2,1,0,1,Fully,Good,1991,33,0.82,6.97,1.51,5.17,92.02
TN4369,Chennai,RS Puram,1224,2,2,3,1,0,0,Fully,Good,2003,21,3.29,3.5,5.11,4.44,83.78
TN4370,Thanjavur,Peelamedu,1921,3,2,2,1,0,0,Fully,Average,1990,34,2.16,10.62,6.1,,55.45
TN4371,Chennai,RS Puram,400,4,3,1,2,1,1,Unfurnished,Average,2013,11,0.68,2.14,10.87,4.71,38.93
TN4372,Vellore,Alwarpet,1311,3,3,3,,0,1,Fully,Average,1986,38,0.76,3.05,1.83,6.22,43.09
TN4373,Coimbatore,Alwarpet,2145,3,2,2,1,0,1,Semi,Excellent,2003,21,1.69,2.58,4.63,5.4,138.88
TN4374,Chennai,Porur,1683,3,2,1,1,0,0,Semi,Fair,1988,36,1.36,1.99,3.69,,77.98
TN4375,Tirunelveli,Tambaram,2020,3,2,2,0,0,1,Semi,Excellent,1990,34,0.86,5.61,2.98,2.95,94.61
TN4376,Coimbatore,Perambur,535,5,4,1,1,0,0,Fully,Good,2021,3,4.12,3.1,8.84,4.9,39.12
TN4377,Madurai,T Nagar,891,2,1,2,0,1,0,Unfurnished,Average,2012,12,1.64,4.85,0.5,4.37,34.92
TN4378,Coimbatore,KK Nagar,1681,3,3,2,0,0,1,Fully,Poor,2014,10,2.66,4.63,1.33,3.07,54.13
TN4379,Madurai,Besant Nagar,2148,4,4,2,0,0,0,Unfurnished,Average,1991,33,0.52,0.64,3.09,6.35,79.72
TN4380,Chennai,Gandhipuram,,3,2,1,2,0,1,Unfurnished,Average,1993,31,1.91,3.15,0.79,0.5,59.83
TN4381,Coimbatore,Porur,1276,2,2,1,,0,0,Semi,Fair,2009,15,0.96,0.67,9.54,7.19,46.4
TN4382,Thanjavur,Anna Nagar,1631,3,2,3,1,0,0,Semi,Good,2017,7,1.87,2.63,4.17,0.5,62.89
TN4383,Chennai,Velachery,796,3,2,2,1,0,0,Semi,Excellent,1985,39,3.79,3.39,2.6,4.19,67.07
TN4384,Trichy,Alwarpet,1685,2,1,1,1,0,0,Semi,Good,1990,34,3.66,17.67,6.74,6.38,68.86
TN4385,Coimbatore,Saibaba Colony,400,4,3,1,1,1,0,Unfurnished,Good,2002,22,1.09,0.3,2.4,2.12,34.28
TN4386,Erode,Nungambakkam,1672,3,2,1,2,0,1,Unfurnished,Fair,1994,30,2.96,0.3,3.27,5.35,44.47
TN4387,Chennai,Tambaram,1002,4,3,2,1,0,1,Semi,Average,2012,12,7.09,0.3,0.5,5.13,59.49
TN4388,Thanjavur,Adyar,1249,4,3,2,1,0,0,Semi,Fair,1995,29,2.46,1.52,1.82,,36.76
TN4389,Coimbatore,RS Puram,1743,3,2,2,0,0,0,Unfurnished,Good,2017,7,0.4,5.17,0.6,3.8,92.34
TN4390,Chennai,Saibaba Colony,1651,1,1,2,1,0,1,Unfurnished,Excellent,1985,39,2.85,5.57,4.68,3.57,120.94
TN4391,Chennai,Velachery,1446,3,3,2,1,0,1,Semi,Good,1997,27,0.28,4.01,2.61,1.36,101.69
TN4392,Chennai,Singanallur,1886,2,1,2,2,0,1,Semi,Fair,2021,3,,6.82,1.44,4.29,89.52
TN4393,Madurai,Ashok Nagar,685,4,4,1,0,0,1,Semi,Average,2004,20,1.82,1.17,2.52,6.34,30.06
TN4394,Coimbatore,RS Puram,1542,2,2,2,0,0,0,Unfurnished,Good,1985,39,1.22,0.3,0.94,3.59,77.11
TN4395,Vellore,Pallavaram,1094,2,1,3,1,0,0,Fully,Average,1987,37,0.2,0.3,10.37,3.69,37.61
TN4396,Coimbatore,Mylapore,1863,3,3,2,0,0,0,Semi,Good,2002,22,1.2,5.73,0.5,7.68,96.83
TN4397,Chennai,Nungambakkam,,2,1,2,0,1,0,Semi,Good,1998,26,5.84,3.93,8.02,4.17,115.75
TN4398,Trichy,Porur,1776,2,1,2,2,0,1,Semi,Good,2015,9,0.2,3.6,2.86,5.2,78.32
TN4399,Salem,Peelamedu,2190,3,2,3,1,0,0,Semi,Average,2011,13,1.61,1.25,3.86,,73.86
TN4400,Chennai,Kodambakkam,1957,2,1,2,2,0,1,Unfurnished,Average,2001,23,6.69,1.43,1.44,4.17,102.34
TN4401,Chennai,Pallavaram,1379,2,2,1,1,0,1,Fully,Fair,2013,11,1.26,9.52,13.61,5.86,65.81
TN4402,Chennai,Tambaram,1449,3,3,3,0,0,1,Semi,Average,2020,4,1.4,0.3,1.32,6.48,83.78
TN4403,Salem,Tambaram,1720,3,2,3,1,0,1,Fully,Average,2021,3,2.16,4.46,3.56,6.31,62.66
TN4404,Trichy,Pallavaram,1511,3,3,1,0,1,0,Fully,Good,2010,14,1.55,1.11,20.09,,68.56
TN4405,Coimbatore,Tambaram,1767,3,3,2,,1,1,Semi,Good,2001,23,0.46,0.3,8.52,0.5,106.53
TN4406,Vellore,Adyar,446,3,3,2,1,0,0,Semi,Fair,2006,18,0.2,4.07,3.07,2.16,14.26
TN4407,Erode,Ramanathapuram,2296,3,2,1,1,0,0,Semi,Average,2009,15,2.35,1.21,18.57,3.47,74.1
TN4408,Madurai,Porur,1477,4,4,3,1,0,1,Semi,Fair,1986,38,6.34,3.84,4.83,2.91,45.88
TN4409,Tirunelveli,Velachery,720,2,2,2,1,0,0,Fully,Fair,2006,18,0.28,3.69,0.94,3.06,25.79
TN4410,Chennai,Nungambakkam,1039,3,3,3,0,0,1,Semi,Good,1989,35,0.59,2.3,2.08,6.28,70.26
TN4411,Chennai,Sholinganallur,492,4,3,1,1,0,1,Unfurnished,Poor,1988,36,1.16,4.51,1.63,4.71,19.27
TN4412,Chennai,Alwarpet,959,4,4,2,1,0,1,Unfurnished,Average,2020,4,4.14,2.61,1.69,4.23,60.28
TN4413,Chennai,Saibaba Colony,1386,2,2,1,1,0,0,Semi,Fair,1990,34,0.78,1.01,5.72,4.05,59.77
TN4414,Madurai,Peelamedu,2132,2,1,2,,0,1,Semi,Excellent,2005,19,5.34,3.97,3.51,3.7,111.83
TN4415,Hosur,Besant Nagar,1635,3,3,2,1,0,0,Unfurnished,Good,1997,27,0.2,2.67,0.5,4.02,83.53
TN4416,Chennai,Alwarpet,1555,2,1,2,2,0,1,Fully,Average,2021,3,7.07,0.3,8.4,7.28,83.56
TN4417,Chennai,Saibaba Colony,939,4,3,1,0,0,0,Unfurnished,Average,2009,15,2.06,6.96,1.41,0.97,56.8
TN4418,Coimbatore,KK Nagar,1079,3,2,1,2,0,1,Unfurnished,Good,2010,14,2.69,2.37,23.34,7.05,55.26
TN4419,Hosur,Ashok Nagar,1114,3,2,1,0,0,0,Fully,Excellent,2004,20,1.15,6.09,12.33,9.09,66.39
TN4420,Coimbatore,Velachery,1132,2,1,1,1,0,0,Fully,Average,2017,7,3.81,6.43,11.29,7.03,49.34
TN4421,Madurai,Tambaram,1292,3,2,2,1,0,0,Unfurnished,Excellent,1998,26,0.46,1.77,6.67,2.52,70.84
TN4422,Chennai,Tambaram,1326,3,3,2,1,0,0,Semi,Excellent,2020,4,0.2,2.13,1,3.53,112.78
TN4423,Chennai,Sholinganallur,1297,4,3,2,2,0,1,Fully,Excellent,2001,23,1.26,1.61,3.04,6.57,110.55
TN4424,Thanjavur,Alwarpet,1148,1,1,2,0,0,0,Semi,Good,2005,19,4.81,1.79,1.02,4,37.56
TN4425,Thanjavur,Saibaba Colony,1511,1,1,1,1,0,0,Semi,Good,2000,24,3.52,6.77,1.2,3.49,53.97
TN4426,Chennai,T Nagar,1309,3,2,1,1,0,0,Unfurnished,Average,2000,24,1.82,4.66,3.78,4.3,69.59
TN4427,Hosur,Saibaba Colony,732,2,2,1,1,1,0,Unfurnished,Good,2004,20,2.12,0.41,0.5,2.26,47.81
TN4428,Trichy,Ashok Nagar,1465,3,3,2,0,0,0,Unfurnished,Average,2013,11,0.35,2.83,13.95,4.24,48.38
TN4429,Tirunelveli,Kodambakkam,1397,4,4,2,1,1,1,Semi,Good,2012,12,4.59,16.5,10.04,2.09,64.04
TN4430,Coimbatore,Ramanathapuram,739,3,2,1,1,0,0,Semi,Average,1992,32,3.87,2.72,1.92,5.94,33.18
TN4431,Madurai,Mylapore,1184,4,4,1,0,0,0,Semi,Good,2008,16,2.67,4.62,2.9,2.81,58.25
TN4432,Coimbatore,Adyar,1719,1,1,3,1,0,0,Semi,Good,1987,37,1.57,4.4,2.51,4.6,88.43
TN4433,Trichy,Pallavaram,939,2,1,2,0,0,0,Fully,Fair,2009,15,8.34,1.29,8.56,3.61,28.67
TN4434,Chennai,T Nagar,891,1,1,2,1,0,0,Unfurnished,Good,2003,21,5.28,1.39,4.67,5.26,54.54
TN4435,Chennai,Saibaba Colony,1304,3,3,2,0,0,0,Unfurnished,Average,2017,7,2.59,3.86,1.3,6.14,74.33
TN4436,Coimbatore,Mylapore,1730,4,4,1,1,0,1,Semi,Good,1986,38,1.16,2.08,2.37,5.07,95.4
TN4437,Salem,Alwarpet,2265,2,1,3,1,0,0,Semi,Average,1999,25,2.41,2.54,2.24,,70.14
TN4438,Chennai,Kodambakkam,1747,3,3,2,1,0,0,Fully,Average,2006,18,2.14,3.74,12.81,3.37,99.01
TN4439,Trichy,Singanallur,1938,3,3,1,1,0,0,Semi,Excellent,1994,30,1.25,4.51,0.77,9.22,97.95
TN4440,Thanjavur,Gandhipuram,1606,4,3,2,1,1,1,Unfurnished,Average,2002,22,0.92,0.95,0.5,6.4,59.51
TN4441,Chennai,Kodambakkam,,2,1,2,0,0,1,Semi,Good,2006,18,1.31,0.48,8.5,4.1,71.09
TN4442,Trichy,Gandhipuram,1743,2,1,1,1,0,0,Unfurnished,Average,2011,13,,1.04,9.08,3.35,58.23
TN4443,Coimbatore,RS Puram,1411,1,1,2,2,0,1,Semi,Average,1997,27,1.4,2.13,8.21,1.62,64.35
TN4444,Tirunelveli,Chromepet,1620,3,2,1,2,0,0,Semi,Average,2017,7,0.76,1.26,2.86,6.76,55.21
TN4445,Chennai,Velachery,1024,2,1,1,0,0,0,Unfurnished,Good,1989,35,3.58,2.52,4.31,3.08,61
TN4446,Salem,Mylapore,1660,4,3,2,0,1,0,Fully,Average,2010,14,1.9,0.3,3.31,6.61,60.95
TN4447,Vellore,Anna Nagar,1396,3,3,1,2,0,0,Semi,Poor,1997,27,0.2,2.14,0.5,6.15,33.92
TN4448,Hosur,Adyar,1554,3,2,2,1,1,0,Semi,Average,2011,13,1.15,1.38,3.62,7.21,71.06
TN4449,Salem,Saibaba Colony,1412,3,2,3,1,0,0,Semi,Poor,1998,26,5.41,2.3,0.5,6.02,30.91
TN4450,Coimbatore,Peelamedu,1325,2,1,1,1,0,0,Unfurnished,Excellent,2008,16,3.52,1.65,1.57,4.08,86.83
TN4451,Trichy,T Nagar,1668,3,2,2,1,0,0,Semi,Excellent,1987,37,0.98,1,10.77,4.53,81.58
TN4452,Tirunelveli,RS Puram,1267,5,4,2,1,0,0,Unfurnished,Average,2014,10,6.96,7.03,1.45,4.55,42.82
TN4453,Madurai,Velachery,735,4,4,2,2,1,0,Semi,Good,2019,5,0.2,0.61,11.24,3.96,47.21
TN4454,Chennai,Mylapore,607,4,4,2,,0,1,Semi,Average,1998,26,8.13,3.43,1.15,1.25,41.54
TN4455,Hosur,Alwarpet,,4,3,1,0,0,0,Unfurnished,Good,1996,28,0.7,7.76,1.51,0.5,78.31
TN4456,Salem,Adyar,1249,2,1,2,0,0,1,Fully,Good,2012,12,0.2,2.32,3.96,6.02,50.78
TN4457,Trichy,Nungambakkam,672,2,1,2,0,0,1,Fully,Excellent,2013,11,1.42,6.27,5.74,4.14,36.12
TN4458,Chennai,Perambur,1498,1,1,3,1,0,0,Semi,Average,2001,23,1.11,0.4,2.78,6.42,78.38
TN4459,Trichy,Ashok Nagar,1408,3,3,1,0,0,0,Semi,Good,2005,19,1.94,2.04,8.55,3.74,60.54
