date,day_of_week,is_weekend,hour,shift,calls_received,calls_abandoned,calls_resolved,total_call_duration_min,avg_wait_time_min,base_lambda,abandon_rate,resolution_rate
4/14/2024,Sun,TRUE,20,Night,11,1,10,63.4,0.12,11.71,0.091,0.909
4/14/2024,Sun,TRUE,21,Night,11,2,9,34.2,0.84,10.04,0.182,0.818
4/14/2024,Sun,TRUE,22,Night,8,0,5,24.6,1.1,8.37,0,0.625
4/14/2024,Sun,TRUE,23,Night,10,1,6,42.3,1.94,6.69,0.1,0.6
4/15/2024,Mon,FALSE,0,Night,11,1,8,35.6,0.49,9.13,0.091,0.727
4/15/2024,Mon,FALSE,1,Night,5,0,3,4.5,0.08,6.09,0,0.6
4/15/2024,Mon,FALSE,2,Night,4,0,4,8.5,0,4.57,0,1
4/15/2024,Mon,FALSE,3,Night,9,0,7,31.6,0.14,3.65,0,0.778
4/15/2024,Mon,FALSE,4,Night,6,0,4,27.7,0.43,4.57,0,0.667
4/15/2024,Mon,FALSE,5,Night,7,0,7,32.3,0.26,9.13,0,1
4/15/2024,Mon,FALSE,6,Morning,25,2,20,129,0.66,21.31,0.08,0.8
4/15/2024,Mon,FALSE,7,Morning,38,3,28,153.6,1.92,33.5,0.079,0.737
4/15/2024,Mon,FALSE,8,Morning,52,3,39,206.7,5.08,45.67,0.058,0.75
4/15/2024,Mon,FALSE,9,Morning,64,6,47,323.2,3.6,54.81,0.094,0.734
4/15/2024,Mon,FALSE,10,Morning,73,4,64,323.7,3.61,63.95,0.055,0.877
4/15/2024,Mon,FALSE,11,Morning,57,5,40,261.9,12.76,60.9,0.088,0.702
4/15/2024,Mon,FALSE,12,Morning,42,3,36,212.2,3.47,48.72,0.071,0.857
4/15/2024,Mon,FALSE,13,Morning,46,3,37,226.1,9.73,51.77,0.065,0.804
4/15/2024,Mon,FALSE,14,Evening,50,3,38,238.7,2.11,60.9,0.06,0.76
4/15/2024,Mon,FALSE,15,Evening,60,3,51,268.9,10.51,57.85,0.05,0.85
4/15/2024,Mon,FALSE,16,Evening,38,4,33,145.3,4.51,51.77,0.105,0.868
4/15/2024,Mon,FALSE,17,Evening,39,3,30,181.2,5.78,42.63,0.077,0.769
4/15/2024,Mon,FALSE,18,Evening,38,3,33,156.3,8.85,33.5,0.079,0.868
4/15/2024,Mon,FALSE,19,Evening,31,1,25,161.8,0.01,27.4,0.032,0.806
4/15/2024,Mon,FALSE,20,Night,23,6,16,75.2,2.8,21.31,0.261,0.696
4/15/2024,Mon,FALSE,21,Night,14,2,11,92,0.14,18.27,0.143,0.786
4/15/2024,Mon,FALSE,22,Night,12,1,9,64,2.36,15.22,0.083,0.75
4/15/2024,Mon,FALSE,23,Night,8,0,8,47.5,1.96,12.18,0,1
4/16/2024,Tue,FALSE,0,Night,10,0,9,79.1,0.58,9.14,0,0.9
4/16/2024,Tue,FALSE,1,Night,3,0,3,4.1,0.35,6.09,0,1
4/16/2024,Tue,FALSE,2,Night,4,1,3,16.3,0.32,4.57,0.25,0.75
4/16/2024,Tue,FALSE,3,Night,1,0,0,5.6,0.17,3.66,0,0
4/16/2024,Tue,FALSE,4,Night,10,0,9,47.4,0.45,4.57,0,0.9
4/16/2024,Tue,FALSE,5,Night,8,1,5,34.6,0.26,9.14,0.125,0.625
4/16/2024,Tue,FALSE,6,Morning,21,2,16,54.8,3.9,21.33,0.095,0.762
4/16/2024,Tue,FALSE,7,Morning,27,2,19,137.2,1.28,33.52,0.074,0.704
4/16/2024,Tue,FALSE,8,Morning,49,2,38,221.2,3,45.71,0.041,0.776
4/16/2024,Tue,FALSE,9,Morning,60,3,48,243,1.67,54.85,0.05,0.8
4/16/2024,Tue,FALSE,10,Morning,64,4,56,368.7,12.3,63.99,0.062,0.875
4/16/2024,Tue,FALSE,11,Morning,75,6,59,279.2,7.33,60.95,0.08,0.787
4/16/2024,Tue,FALSE,12,Morning,56,6,42,286.6,1.84,48.76,0.107,0.75
4/16/2024,Tue,FALSE,13,Morning,48,5,38,217,0.36,51.8,0.104,0.792
4/16/2024,Tue,FALSE,14,Evening,66,9,49,303,1.05,60.95,0.136,0.742
4/16/2024,Tue,FALSE,15,Evening,56,2,46,245.2,3.01,57.9,0.036,0.821
4/16/2024,Tue,FALSE,16,Evening,47,4,40,194,1.81,51.8,0.085,0.851
4/16/2024,Tue,FALSE,17,Evening,49,1,44,269.2,5.07,42.66,0.02,0.898
4/16/2024,Tue,FALSE,18,Evening,31,2,23,158.1,2.33,33.52,0.065,0.742
4/16/2024,Tue,FALSE,19,Evening,30,5,19,202.6,1.36,27.43,0.167,0.633
4/16/2024,Tue,FALSE,20,Night,28,3,21,88.2,0.39,21.33,0.107,0.75
4/16/2024,Tue,FALSE,21,Night,23,2,17,96.6,1.39,18.28,0.087,0.739
4/16/2024,Tue,FALSE,22,Night,15,1,11,51.6,0.21,15.24,0.067,0.733
4/16/2024,Tue,FALSE,23,Night,8,1,6,28.9,3.55,12.19,0.125,0.75
4/17/2024,Wed,FALSE,0,Night,14,1,13,65.1,1.65,9.15,0.071,0.929
4/17/2024,Wed,FALSE,1,Night,7,0,7,39.9,0.15,6.1,0,1
4/17/2024,Wed,FALSE,2,Night,3,0,3,9.2,0.03,4.57,0,1
4/17/2024,Wed,FALSE,3,Night,3,0,3,16.7,0.04,3.66,0,1
4/17/2024,Wed,FALSE,4,Night,1,0,1,5.3,0.21,4.57,0,1
4/17/2024,Wed,FALSE,5,Night,7,0,6,80.3,0.5,9.15,0,0.857
4/17/2024,Wed,FALSE,6,Morning,17,1,14,90.4,3.78,21.35,0.059,0.824
4/17/2024,Wed,FALSE,7,Morning,38,4,30,162.1,2.25,33.55,0.105,0.789
4/17/2024,Wed,FALSE,8,Morning,40,2,36,129.8,2.22,45.74,0.05,0.9
4/17/2024,Wed,FALSE,9,Morning,55,7,44,277.9,0.46,54.89,0.127,0.8
4/17/2024,Wed,FALSE,10,Morning,58,9,45,244.9,2.46,64.04,0.155,0.776
4/17/2024,Wed,FALSE,11,Morning,51,7,40,258.6,3.44,60.99,0.137,0.784
4/17/2024,Wed,FALSE,12,Morning,46,5,33,202.4,4.78,48.79,0.109,0.717
4/17/2024,Wed,FALSE,13,Morning,62,5,52,231.9,0.13,51.84,0.081,0.839
4/17/2024,Wed,FALSE,14,Evening,75,5,61,329.2,3.07,60.99,0.067,0.813
4/17/2024,Wed,FALSE,15,Evening,52,2,47,245.7,0.53,57.94,0.038,0.904
4/17/2024,Wed,FALSE,16,Evening,52,6,41,260.6,18.9,51.84,0.115,0.788
4/17/2024,Wed,FALSE,17,Evening,41,1,35,161.6,2.93,42.7,0.024,0.854
4/17/2024,Wed,FALSE,18,Evening,26,3,22,169,6.9,33.55,0.115,0.846
4/17/2024,Wed,FALSE,19,Evening,18,1,14,96.5,1.33,27.45,0.056,0.778
4/17/2024,Wed,FALSE,20,Night,19,2,13,94.4,2.89,21.35,0.105,0.684
4/17/2024,Wed,FALSE,21,Night,25,3,21,100.9,1.23,18.3,0.12,0.84
4/17/2024,Wed,FALSE,22,Night,17,1,12,60.1,3.01,15.25,0.059,0.706
4/17/2024,Wed,FALSE,23,Night,15,1,13,52.1,4.33,12.2,0.067,0.867
4/18/2024,Thu,FALSE,0,Night,6,0,6,16.3,3.05,9.16,0,1
4/18/2024,Thu,FALSE,1,Night,9,0,8,35.8,0.13,6.1,0,0.889
4/18/2024,Thu,FALSE,2,Night,8,2,6,27.6,0.3,4.58,0.25,0.75
4/18/2024,Thu,FALSE,3,Night,8,0,8,56,0.01,3.66,0,1
4/18/2024,Thu,FALSE,4,Night,3,0,2,26.4,0.56,4.58,0,0.667
4/18/2024,Thu,FALSE,5,Night,6,0,6,29.7,0.18,9.16,0,1
4/18/2024,Thu,FALSE,6,Morning,20,0,18,115.3,0.2,21.36,0,0.9
4/18/2024,Thu,FALSE,7,Morning,27,1,23,86.5,6.06,33.57,0.037,0.852
4/18/2024,Thu,FALSE,8,Morning,43,4,34,240,2.31,45.78,0.093,0.791
4/18/2024,Thu,FALSE,9,Morning,60,7,49,300.1,7.75,54.94,0.117,0.817
4/18/2024,Thu,FALSE,10,Morning,53,4,43,241.8,2.46,64.09,0.075,0.811
4/18/2024,Thu,FALSE,11,Morning,66,7,49,311.6,8.38,61.04,0.106,0.742
4/18/2024,Thu,FALSE,12,Morning,45,5,32,209.3,4.17,48.83,0.111,0.711
4/18/2024,Thu,FALSE,13,Morning,60,6,42,253.2,11.42,51.88,0.1,0.7
4/18/2024,Thu,FALSE,14,Evening,51,5,45,254.3,6.84,61.04,0.098,0.882
4/18/2024,Thu,FALSE,15,Evening,56,9,38,271.4,6.28,57.99,0.161,0.679
4/18/2024,Thu,FALSE,16,Evening,53,3,46,211,3.98,51.88,0.057,0.868
4/18/2024,Thu,FALSE,17,Evening,37,3,28,113.7,1.59,42.73,0.081,0.757
4/18/2024,Thu,FALSE,18,Evening,29,2,19,146.7,0.73,33.57,0.069,0.655
4/18/2024,Thu,FALSE,19,Evening,29,1,22,159,0.98,27.47,0.034,0.759
4/18/2024,Thu,FALSE,20,Night,29,2,22,133.4,0.22,21.36,0.069,0.759
4/18/2024,Thu,FALSE,21,Night,10,1,8,44.2,1.76,18.31,0.1,0.8
4/18/2024,Thu,FALSE,22,Night,19,4,14,53.6,0.1,15.26,0.211,0.737
4/18/2024,Thu,FALSE,23,Night,11,0,10,70.8,1.35,12.21,0,0.909
4/19/2024,Fri,FALSE,0,Night,9,1,6,39.2,0.79,9.16,0.111,0.667
4/19/2024,Fri,FALSE,1,Night,5,1,4,22,0.32,6.11,0.2,0.8
4/19/2024,Fri,FALSE,2,Night,2,0,2,15.8,0.2,4.58,0,1
4/19/2024,Fri,FALSE,3,Night,3,0,3,13.3,0.06,3.67,0,1
4/19/2024,Fri,FALSE,4,Night,9,1,8,36.5,0.49,4.58,0.111,0.889
4/19/2024,Fri,FALSE,5,Night,15,1,14,65.6,0.84,9.16,0.067,0.933
4/19/2024,Fri,FALSE,6,Morning,16,2,14,72.8,1.39,21.38,0.125,0.875
4/19/2024,Fri,FALSE,7,Morning,41,2,32,211.3,1.09,33.6,0.049,0.78
4/19/2024,Fri,FALSE,8,Morning,38,5,28,151.1,0.62,45.81,0.132,0.737
4/19/2024,Fri,FALSE,9,Morning,41,1,35,194,4.38,54.98,0.024,0.854
4/19/2024,Fri,FALSE,10,Morning,66,2,52,291.7,7.24,64.14,0.03,0.788
4/19/2024,Fri,FALSE,11,Morning,68,3,58,318.9,1.88,61.09,0.044,0.853
4/19/2024,Fri,FALSE,12,Morning,44,3,36,151.8,1.92,48.87,0.068,0.818
4/19/2024,Fri,FALSE,13,Morning,61,8,44,234.8,0.68,51.92,0.131,0.721
4/19/2024,Fri,FALSE,14,Evening,69,3,58,281.9,6.05,61.09,0.043,0.841
4/19/2024,Fri,FALSE,15,Evening,55,5,43,231.6,6.43,58.03,0.091,0.782
4/19/2024,Fri,FALSE,16,Evening,62,6,50,267.2,1.84,51.92,0.097,0.806
4/19/2024,Fri,FALSE,17,Evening,51,4,42,242.3,3.25,42.76,0.078,0.824
4/19/2024,Fri,FALSE,18,Evening,33,2,30,139,1.29,33.6,0.061,0.909
4/19/2024,Fri,FALSE,19,Evening,27,2,23,117.1,0.44,27.49,0.074,0.852
4/19/2024,Fri,FALSE,20,Night,19,1,15,91.1,0.36,21.38,0.053,0.789
4/19/2024,Fri,FALSE,21,Night,12,1,11,44.5,1.89,18.33,0.083,0.917
4/19/2024,Fri,FALSE,22,Night,10,0,9,40.7,1.94,15.27,0,0.9
4/19/2024,Fri,FALSE,23,Night,12,1,10,69.9,1.38,12.22,0.083,0.833
4/20/2024,Sat,TRUE,0,Night,2,1,1,13.5,0.66,5.04,0.5,0.5
4/20/2024,Sat,TRUE,1,Night,2,0,2,3.7,0.34,3.36,0,1
4/20/2024,Sat,TRUE,2,Night,5,1,3,13.1,0.52,2.52,0.2,0.6
4/20/2024,Sat,TRUE,3,Night,2,0,2,4.3,0.15,2.02,0,1
4/20/2024,Sat,TRUE,4,Night,0,0,0,0,0,2.52,0,0
4/20/2024,Sat,TRUE,5,Night,4,0,4,34.1,0.18,5.04,0,1
4/20/2024,Sat,TRUE,6,Morning,8,2,4,34.6,0.83,11.77,0.25,0.5
4/20/2024,Sat,TRUE,7,Morning,17,1,16,80.9,1.72,18.49,0.059,0.941
4/20/2024,Sat,TRUE,8,Morning,19,2,15,95.7,1.39,25.22,0.105,0.789
4/20/2024,Sat,TRUE,9,Morning,33,3,26,132.7,2.02,30.26,0.091,0.788
4/20/2024,Sat,TRUE,10,Morning,36,1,32,171.7,0.74,35.3,0.028,0.889
4/20/2024,Sat,TRUE,11,Morning,34,3,29,134.3,3.91,33.62,0.088,0.853
4/20/2024,Sat,TRUE,12,Morning,19,1,16,62.3,11.14,26.9,0.053,0.842
4/20/2024,Sat,TRUE,13,Morning,32,3,26,134.9,4.33,28.58,0.094,0.812
4/20/2024,Sat,TRUE,14,Evening,35,1,32,208.6,0.54,33.62,0.029,0.914
4/20/2024,Sat,TRUE,15,Evening,46,7,36,165.9,2.54,31.94,0.152,0.783
4/20/2024,Sat,TRUE,16,Evening,41,4,31,178.6,11.83,28.58,0.098,0.756
4/20/2024,Sat,TRUE,17,Evening,21,2,15,106.7,12.27,23.54,0.095,0.714
4/20/2024,Sat,TRUE,18,Evening,26,2,24,118.3,1.58,18.49,0.077,0.923
4/20/2024,Sat,TRUE,19,Evening,11,1,10,46.6,1.84,15.13,0.091,0.909
4/20/2024,Sat,TRUE,20,Night,12,0,11,60.4,0.16,11.77,0,0.917
4/20/2024,Sat,TRUE,21,Night,8,1,7,45.9,0.72,10.09,0.125,0.875
4/20/2024,Sat,TRUE,22,Night,9,1,7,48.2,0.23,8.41,0.111,0.778
4/20/2024,Sat,TRUE,23,Night,10,1,8,56.3,0.23,6.72,0.1,0.8
4/21/2024,Sun,TRUE,0,Night,4,0,3,12.9,0.01,5.05,0,0.75
4/21/2024,Sun,TRUE,1,Night,2,0,2,12.5,0.45,3.36,0,1
4/21/2024,Sun,TRUE,2,Night,0,0,0,0,0,2.52,0,0
4/21/2024,Sun,TRUE,3,Night,1,0,1,1.5,0.17,2.02,0,1
4/21/2024,Sun,TRUE,4,Night,2,0,1,1.4,0.16,2.52,0,0.5
4/21/2024,Sun,TRUE,5,Night,4,0,3,10.7,0.23,5.05,0,0.75
4/21/2024,Sun,TRUE,6,Morning,13,3,9,89.1,1.68,11.78,0.231,0.692
4/21/2024,Sun,TRUE,7,Morning,23,1,20,100.2,0.27,18.51,0.043,0.87
4/21/2024,Sun,TRUE,8,Morning,32,1,26,179.7,1.13,25.24,0.031,0.812
4/21/2024,Sun,TRUE,9,Morning,32,1,28,101.3,3.22,30.28,0.031,0.875
4/21/2024,Sun,TRUE,10,Morning,29,3,25,100.4,2.17,35.33,0.103,0.862
4/21/2024,Sun,TRUE,11,Morning,25,2,20,128.4,1.95,33.65,0.08,0.8
4/21/2024,Sun,TRUE,12,Morning,29,2,25,176.4,0.1,26.92,0.069,0.862
4/21/2024,Sun,TRUE,13,Morning,25,3,19,135.2,1.36,28.6,0.12,0.76
4/21/2024,Sun,TRUE,14,Evening,33,2,31,130.3,3.66,33.65,0.061,0.939
4/21/2024,Sun,TRUE,15,Evening,23,0,23,83.5,0.27,31.97,0,1
4/21/2024,Sun,TRUE,16,Evening,23,6,15,92,1.26,28.6,0.261,0.652
4/21/2024,Sun,TRUE,17,Evening,26,1,24,81.7,0.72,23.55,0.038,0.923
4/21/2024,Sun,TRUE,18,Evening,18,1,14,87.8,0.04,18.51,0.056,0.778
4/21/2024,Sun,TRUE,19,Evening,15,1,12,69,0.56,15.14,0.067,0.8
4/21/2024,Sun,TRUE,20,Night,13,1,10,64.2,0.94,11.78,0.077,0.769
4/21/2024,Sun,TRUE,21,Night,10,0,8,42.8,0.41,10.09,0,0.8
4/21/2024,Sun,TRUE,22,Night,9,0,7,42.9,2.11,8.41,0,0.778
4/21/2024,Sun,TRUE,23,Night,10,2,5,61.6,1.48,6.73,0.2,0.5
4/22/2024,Mon,FALSE,0,Night,7,1,6,24.9,1.15,9.18,0.143,0.857
4/22/2024,Mon,FALSE,1,Night,5,0,4,20.9,0.66,6.12,0,0.8
4/22/2024,Mon,FALSE,2,Night,5,0,5,33.8,0.95,4.59,0,1
4/22/2024,Mon,FALSE,3,Night,2,0,2,6.1,0.18,3.67,0,1
4/22/2024,Mon,FALSE,4,Night,5,0,5,17.6,1.4,4.59,0,1
4/22/2024,Mon,FALSE,5,Night,14,1,12,55.8,0.48,9.18,0.071,0.857
4/22/2024,Mon,FALSE,6,Morning,21,3,17,79,0.3,21.43,0.143,0.81
4/22/2024,Mon,FALSE,7,Morning,33,2,28,172.9,0.21,33.67,0.061,0.848
4/22/2024,Mon,FALSE,8,Morning,43,6,34,159.8,4.24,45.92,0.14,0.791
4/22/2024,Mon,FALSE,9,Morning,61,8,48,220.2,2.99,55.1,0.131,0.787
4/22/2024,Mon,FALSE,10,Morning,72,3,60,301.1,0.78,64.29,0.042,0.833
4/22/2024,Mon,FALSE,11,Morning,57,2,45,252.1,7.46,61.23,0.035,0.789
4/22/2024,Mon,FALSE,12,Morning,66,8,48,263.3,2.75,48.98,0.121,0.727
4/22/2024,Mon,FALSE,13,Morning,42,3,35,281.8,0.26,52.04,0.071,0.833
4/22/2024,Mon,FALSE,14,Evening,81,7,66,372.4,0.29,61.23,0.086,0.815
4/22/2024,Mon,FALSE,15,Evening,51,3,44,250.6,1.9,58.17,0.059,0.863
4/22/2024,Mon,FALSE,16,Evening,56,8,41,311.3,1.06,52.04,0.143,0.732
4/22/2024,Mon,FALSE,17,Evening,30,3,25,122.5,0.84,42.86,0.1,0.833
4/22/2024,Mon,FALSE,18,Evening,29,3,20,121.5,0.63,33.67,0.103,0.69
4/22/2024,Mon,FALSE,19,Evening,28,0,21,136.6,1.02,27.55,0,0.75
4/22/2024,Mon,FALSE,20,Night,7,1,5,48,4.51,21.43,0.143,0.714
4/22/2024,Mon,FALSE,21,Night,15,3,9,70,0,18.37,0.2,0.6
4/22/2024,Mon,FALSE,22,Night,14,2,10,54,2.36,15.31,0.143,0.714
4/22/2024,Mon,FALSE,23,Night,11,0,10,92.3,0.03,12.25,0,0.909
4/23/2024,Tue,FALSE,0,Night,3,0,3,7.5,0.22,9.19,0,1
4/23/2024,Tue,FALSE,1,Night,6,1,5,29.9,0.54,6.13,0.167,0.833
4/23/2024,Tue,FALSE,2,Night,5,2,3,34.8,0.17,4.6,0.4,0.6
4/23/2024,Tue,FALSE,3,Night,1,0,1,0.2,0.46,3.68,0,1
4/23/2024,Tue,FALSE,4,Night,3,0,3,17.2,0.01,4.6,0,1
4/23/2024,Tue,FALSE,5,Night,9,1,7,25.1,0.04,9.19,0.111,0.778
4/23/2024,Tue,FALSE,6,Morning,19,0,18,47.5,1.22,21.45,0,0.947
4/23/2024,Tue,FALSE,7,Morning,36,4,31,155.9,2.16,33.7,0.111,0.861
4/23/2024,Tue,FALSE,8,Morning,48,7,35,191.8,5.59,45.96,0.146,0.729
4/23/2024,Tue,FALSE,9,Morning,55,1,50,231.6,6.3,55.15,0.018,0.909
4/23/2024,Tue,FALSE,10,Morning,76,6,58,297.3,0.8,64.34,0.079,0.763
4/23/2024,Tue,FALSE,11,Morning,53,5,46,231.2,0.55,61.27,0.094,0.868
4/23/2024,Tue,FALSE,12,Morning,42,6,27,175.9,5.46,49.02,0.143,0.643
4/23/2024,Tue,FALSE,13,Morning,53,7,39,226.5,0.51,52.08,0.132,0.736
4/23/2024,Tue,FALSE,14,Evening,64,2,57,284.1,4.79,61.27,0.031,0.891
4/23/2024,Tue,FALSE,15,Evening,59,6,48,323.6,8.26,58.21,0.102,0.814
4/23/2024,Tue,FALSE,16,Evening,49,3,38,211.5,0.15,52.08,0.061,0.776
4/23/2024,Tue,FALSE,17,Evening,43,5,37,202.1,11.83,42.89,0.116,0.86
4/23/2024,Tue,FALSE,18,Evening,36,3,28,153.9,0.77,33.7,0.083,0.778
4/23/2024,Tue,FALSE,19,Evening,28,2,24,150.3,2.84,27.57,0.071,0.857
4/23/2024,Tue,FALSE,20,Night,15,1,11,40.6,0.28,21.45,0.067,0.733
4/23/2024,Tue,FALSE,21,Night,19,1,14,108.8,1.99,18.38,0.053,0.737
4/23/2024,Tue,FALSE,22,Night,17,0,14,53.3,0.17,15.32,0,0.824
4/23/2024,Tue,FALSE,23,Night,14,1,12,111.9,2.41,12.25,0.071,0.857
4/24/2024,Wed,FALSE,0,Night,7,1,6,14.7,0.8,9.2,0.143,0.857
4/24/2024,Wed,FALSE,1,Night,4,0,3,19.2,0.06,6.13,0,0.75
4/24/2024,Wed,FALSE,2,Night,2,1,1,14.7,0.03,4.6,0.5,0.5
4/24/2024,Wed,FALSE,3,Night,5,0,4,30,0.19,3.68,0,0.8
4/24/2024,Wed,FALSE,4,Night,5,0,4,7.7,0.34,4.6,0,0.8
4/24/2024,Wed,FALSE,5,Night,11,1,8,42.2,0.33,9.2,0.091,0.727
4/24/2024,Wed,FALSE,6,Morning,17,0,16,65.5,0.37,21.46,0,0.941
4/24/2024,Wed,FALSE,7,Morning,31,1,27,108.5,1.05,33.73,0.032,0.871
4/24/2024,Wed,FALSE,8,Morning,50,5,39,187.9,1.44,45.99,0.1,0.78
4/24/2024,Wed,FALSE,9,Morning,60,1,49,316.6,1.23,55.19,0.017,0.817
4/24/2024,Wed,FALSE,10,Morning,56,7,41,247.8,0.35,64.39,0.125,0.732
4/24/2024,Wed,FALSE,11,Morning,60,4,46,277.5,1.5,61.32,0.067,0.767
4/24/2024,Wed,FALSE,12,Morning,61,4,48,316.5,7.48,49.06,0.066,0.787
4/24/2024,Wed,FALSE,13,Morning,62,4,58,284.7,9.59,52.12,0.065,0.935
4/24/2024,Wed,FALSE,14,Evening,57,4,46,252.6,3.59,61.32,0.07,0.807
4/24/2024,Wed,FALSE,15,Evening,64,4,48,258.8,9.48,58.25,0.062,0.75
4/24/2024,Wed,FALSE,16,Evening,56,9,41,334.8,2.81,52.12,0.161,0.732
4/24/2024,Wed,FALSE,17,Evening,52,4,41,242,0.4,42.92,0.077,0.788
4/24/2024,Wed,FALSE,18,Evening,39,3,35,256.4,1.82,33.73,0.077,0.897
4/24/2024,Wed,FALSE,19,Evening,29,2,22,113.3,0.02,27.59,0.069,0.759
4/24/2024,Wed,FALSE,20,Night,27,2,22,120.1,1.17,21.46,0.074,0.815
4/24/2024,Wed,FALSE,21,Night,11,1,10,36,0.18,18.4,0.091,0.909
4/24/2024,Wed,FALSE,22,Night,19,1,17,90.4,0.48,15.33,0.053,0.895
4/24/2024,Wed,FALSE,23,Night,11,0,11,73.6,0.03,12.26,0,1
4/25/2024,Thu,FALSE,0,Night,10,0,8,47.4,0.04,9.21,0,0.8
4/25/2024,Thu,FALSE,1,Night,7,0,7,30.7,0.1,6.14,0,1
4/25/2024,Thu,FALSE,2,Night,5,1,3,21.6,0.11,4.6,0.2,0.6
4/25/2024,Thu,FALSE,3,Night,3,0,3,16.4,0.16,3.68,0,1
4/25/2024,Thu,FALSE,4,Night,6,0,4,28.6,0.06,4.6,0,0.667
4/25/2024,Thu,FALSE,5,Night,10,0,9,21,0.06,9.21,0,0.9
4/25/2024,Thu,FALSE,6,Morning,18,2,14,79.9,7.58,21.48,0.111,0.778
4/25/2024,Thu,FALSE,7,Morning,34,1,29,170.5,2.83,33.75,0.029,0.853
4/25/2024,Thu,FALSE,8,Morning,56,1,48,223.2,8.84,46.02,0.018,0.857
4/25/2024,Thu,FALSE,9,Morning,56,8,41,244.3,0.26,55.23,0.143,0.732
4/25/2024,Thu,FALSE,10,Morning,70,6,59,301.5,2.23,64.44,0.086,0.843
4/25/2024,Thu,FALSE,11,Morning,63,5,51,247.2,13.7,61.37,0.079,0.81
4/25/2024,Thu,FALSE,12,Morning,58,5,46,190.1,4.26,49.09,0.086,0.793
4/25/2024,Thu,FALSE,13,Morning,61,7,50,272.1,6.34,52.16,0.115,0.82
4/25/2024,Thu,FALSE,14,Evening,54,2,45,255.5,0.07,61.37,0.037,0.833
4/25/2024,Thu,FALSE,15,Evening,70,3,59,321,9.27,58.3,0.043,0.843
4/25/2024,Thu,FALSE,16,Evening,64,6,50,367.4,5.5,52.16,0.094,0.781
4/25/2024,Thu,FALSE,17,Evening,58,3,50,245.5,0.37,42.96,0.052,0.862
4/25/2024,Thu,FALSE,18,Evening,31,4,25,110.7,0.69,33.75,0.129,0.806
4/25/2024,Thu,FALSE,19,Evening,38,4,29,187.1,1,27.61,0.105,0.763
4/25/2024,Thu,FALSE,20,Night,22,1,17,85.9,0.19,21.48,0.045,0.773
4/25/2024,Thu,FALSE,21,Night,23,1,21,79.7,0.82,18.41,0.043,0.913
4/25/2024,Thu,FALSE,22,Night,20,2,15,75.8,0.79,15.34,0.1,0.75
4/25/2024,Thu,FALSE,23,Night,12,2,9,79.5,1.09,12.27,0.167,0.75
4/26/2024,Fri,FALSE,0,Night,3,0,3,5.9,1.87,9.21,0,1
4/26/2024,Fri,FALSE,1,Night,5,0,4,7.6,0.08,6.14,0,0.8
4/26/2024,Fri,FALSE,2,Night,6,0,5,27.7,0.28,4.61,0,0.833
4/26/2024,Fri,FALSE,3,Night,5,0,5,29.4,0.05,3.68,0,1
4/26/2024,Fri,FALSE,4,Night,4,1,3,44.8,0.66,4.61,0.25,0.75
4/26/2024,Fri,FALSE,5,Night,11,1,8,50.6,0.07,9.21,0.091,0.727
4/26/2024,Fri,FALSE,6,Morning,26,2,20,107.5,1.64,21.49,0.077,0.769
4/26/2024,Fri,FALSE,7,Morning,41,2,33,235.3,0.48,33.78,0.049,0.805
4/26/2024,Fri,FALSE,8,Morning,52,7,41,217.9,1.2,46.06,0.135,0.788
4/26/2024,Fri,FALSE,9,Morning,57,7,42,245.3,0.12,55.27,0.123,0.737
4/26/2024,Fri,FALSE,10,Morning,78,3,68,315.9,1.49,64.48,0.038,0.872
4/26/2024,Fri,FALSE,11,Morning,54,8,37,245.7,0.26,61.41,0.148,0.685
4/26/2024,Fri,FALSE,12,Morning,40,4,28,148.1,5.13,49.13,0.1,0.7
4/26/2024,Fri,FALSE,13,Morning,62,6,49,280.4,1.78,52.2,0.097,0.79
4/26/2024,Fri,FALSE,14,Evening,68,4,56,274.6,1.06,61.41,0.059,0.824
4/26/2024,Fri,FALSE,15,Evening,50,5,39,237,0.84,58.34,0.1,0.78
4/26/2024,Fri,FALSE,16,Evening,45,1,36,157.9,7.15,52.2,0.022,0.8
4/26/2024,Fri,FALSE,17,Evening,41,3,34,131.8,0.61,42.99,0.073,0.829
4/26/2024,Fri,FALSE,18,Evening,36,4,32,189.5,8.44,33.78,0.111,0.889
4/26/2024,Fri,FALSE,19,Evening,26,2,21,92.9,0.44,27.64,0.077,0.808
4/26/2024,Fri,FALSE,20,Night,18,1,13,51.2,0.27,21.49,0.056,0.722
4/26/2024,Fri,FALSE,21,Night,23,3,17,105.3,0.29,18.42,0.13,0.739
4/26/2024,Fri,FALSE,22,Night,15,2,13,71.6,0.72,15.35,0.133,0.867
4/26/2024,Fri,FALSE,23,Night,10,1,8,53,0.18,12.28,0.1,0.8
4/27/2024,Sat,TRUE,0,Night,5,0,5,11.9,0.2,5.07,0,1
4/27/2024,Sat,TRUE,1,Night,2,0,1,2.9,0.2,3.38,0,0.5
4/27/2024,Sat,TRUE,2,Night,2,0,1,6.9,0.18,2.54,0,0.5
4/27/2024,Sat,TRUE,3,Night,3,0,3,13.2,0,2.03,0,1
4/27/2024,Sat,TRUE,4,Night,1,0,1,3.4,0.06,2.54,0,1
4/27/2024,Sat,TRUE,5,Night,5,0,5,30.4,0.88,5.07,0,1
