customer_id,city,age,gender,recency_days,frequency,monetary,avg_order_value,R_score,F_score,M_score,RFM_score,kmeans_cluster,segment
CUST12349,Chennai,18,Male,178,7,9146.522861,723.29,2,3,3,8,2,Loyal Customers
CUST12350,Delhi,32,Female,45,7,14793.73,2113.39,4,3,4,11,3,At-Risk
CUST12351,Pune,32,Male,11,29,18776.78,647.48,5,5,5,15,0,Champions
CUST12352,Mumbai,35,Male,337,2,2971.55,1485.78,1,1,2,4,3,At-Risk
CUST12353,Pune,42,Female,8,17,15676.54,922.15,5,5,4,14,0,Champions
CUST12354,Delhi,41,Female,119,4,7179.53,1794.88,2,2,3,7,3,At-Risk
CUST12355,Chennai,37,Female,28,14,31089.81,2220.7,4,5,5,14,2,Loyal Customers
CUST12356,Pune,47,Male,266,2,968.3,484.15,1,1,1,3,1,Lost
CUST12357,Chennai,18,Female,6,9,25114.36,2790.48,5,4,5,14,0,Champions
CUST12358,Mumbai,40,Male,209,6,6439.122446,748.09,2,3,3,8,3,At-Risk
CUST12359,Chennai,41,Male,143,4,8159.61,2039.9,2,2,3,7,3,At-Risk
CUST12360,Chennai,20,Male,58,9,5383.86,598.21,3,4,2,9,2,Loyal Customers
CUST12361,Bengaluru,18,Female,1,15,16437.49,1095.83,5,5,4,14,0,Champions
CUST12362,Madurai,26,Female,17,7,7443.27,1063.32,5,3,3,11,0,Champions
CUST12363,Bengaluru,27,Male,53,12,10770.52,897.54,4,4,4,12,0,Champions
CUST12364,Mumbai,42,Male,4,11,16975.77,1543.25,5,4,4,13,0,Champions
CUST12365,Chennai,27,Female,34,10,13312.04,1331.2,4,4,4,12,0,Champions
CUST12366,Chennai,25,Male,1,8,3858.47,482.31,5,3,2,10,0,Champions
CUST12367,Mumbai,27,Female,44,12,13358.12,1113.18,4,4,4,12,0,Champions
CUST12368,Madurai,46,Male,284,2,2504.34,1252.17,1,1,1,3,3,At-Risk
CUST12369,Delhi,34,Male,94,4,8213.09,2053.27,3,2,3,8,2,Loyal Customers
CUST12370,Delhi,32,Other,28,7,7277.5,1039.64,4,3,3,10,3,At-Risk
CUST12371,Hyderabad,33,Male,31,15,7823.66,521.58,4,5,3,12,0,Champions
CUST12372,Delhi,48,Male,313,4,2575.79,643.95,1,2,2,5,1,Lost
CUST12373,Bengaluru,26,Male,29,29,26242.5,904.91,4,5,5,14,0,Champions
CUST12374,Delhi,48,Female,63,6,9274.39,1545.73,3,3,3,9,3,At-Risk
CUST12375,Coimbatore,36,Female,136,4,8533.82,2133.46,2,2,3,7,3,At-Risk
CUST12376,Madurai,32,Male,31,16,37223.47,2326.47,4,5,5,14,0,Champions
CUST12377,Hyderabad,62,Male,233,2,3094.835368,1027.49,1,1,2,4,3,At-Risk
CUST12378,Bengaluru,22,Female,50,16,15765.03,985.31,4,5,4,13,0,Champions
CUST12379,Hyderabad,30,Male,65,10,9643.43,964.34,3,4,3,10,2,Loyal Customers
CUST12380,Hyderabad,20,Female,365,2,1293.970407,752.34,1,1,1,3,1,Lost
CUST12381,Pune,44,Male,108,4,5139.53,1284.88,3,2,2,7,3,At-Risk
CUST12382,Pune,53,Male,255,2,2141.13,1070.56,1,1,1,3,1,Lost
CUST12383,Bengaluru,52,Female,121,4,686.37,171.59,2,2,1,5,1,Lost
CUST12384,Madurai,47,Male,37,6,7455.42,1242.57,4,3,3,10,3,At-Risk
CUST12385,Mumbai,32,Female,353,3,2267.01,755.67,1,2,1,4,1,Lost
CUST12386,Bengaluru,30,Male,1,24,22469.32,936.22,5,5,5,15,0,Champions
CUST12387,Mumbai,18,Male,324,3,3789.94,1263.31,1,2,2,5,3,At-Risk
CUST12388,Delhi,56,Other,108,7,5686.91,812.42,3,3,2,8,3,At-Risk
CUST12389,Delhi,39,Male,16,14,34200.72,2442.91,5,5,5,15,0,Champions
CUST12390,Bengaluru,29,Female,165,6,3554.02,592.34,2,3,2,7,1,Lost
CUST12391,Chennai,49,Male,11,26,40090.58,1541.95,5,5,5,15,0,Champions
CUST12392,Bengaluru,23,Female,176,5,4609.3,921.86,2,3,2,7,2,Loyal Customers
CUST12393,Chennai,38,Female,105,5,11296.46963,1917.21,3,3,4,10,3,At-Risk
CUST12394,Pune,32,Male,182,2,1127.66,563.83,2,1,1,4,1,Lost
CUST12395,Madurai,41,Female,26,17,10020.35,589.43,5,5,3,13,0,Champions
CUST12396,Chennai,33,Female,67,7,3156.65,450.95,3,3,2,8,1,Lost
CUST12397,Chennai,18,Male,33,9,15855.81,1761.76,4,4,4,12,0,Champions
CUST12398,Delhi,35,Female,170,7,7170.77,1024.4,2,3,3,8,2,Loyal Customers
CUST12399,Delhi,46,Female,149,1,6544.9,6544.9,2,1,3,6,3,At-Risk
CUST12400,Madurai,34,Male,115,4,5106.53,1276.63,3,2,2,7,3,At-Risk
CUST12401,Chennai,43,Male,356,1,1444.09,1444.09,1,1,1,3,1,Lost
CUST12402,Bengaluru,22,Male,307,1,2284.74,2284.74,1,1,1,3,3,At-Risk
CUST12403,Madurai,34,Male,1,14,43924.77091,1739.62,5,5,5,15,0,Champions
CUST12404,Delhi,27,Female,30,11,7800.35,709.12,4,4,3,11,0,Champions
CUST12405,Mumbai,42,Male,39,5,7611.33,1522.27,4,3,3,10,3,At-Risk
CUST12406,Bengaluru,34,Female,158,6,10080.61,1680.1,2,3,3,8,3,At-Risk
CUST12407,Coimbatore,42,Male,1,14,13076.94,934.07,5,5,4,14,0,Champions
CUST12408,Trichy,46,Male,96,5,5260.07,1052.01,3,3,2,8,3,At-Risk
CUST12409,Bengaluru,42,Female,48,9,12171.63,1352.4,4,4,4,12,3,At-Risk
CUST12410,Delhi,37,Female,64,6,11989.26,1998.21,3,3,4,10,3,At-Risk
CUST12411,Chennai,23,Female,187,2,1743.95,871.98,2,1,1,4,1,Lost
CUST12412,Bengaluru,34,Male,65,5,9926.26,1985.25,3,3,3,9,3,At-Risk
CUST12413,Chennai,28,Male,1,12,33896.18,2824.68,5,4,5,14,0,Champions
CUST12414,Mumbai,30,Male,23,17,26065.46,1533.26,5,5,5,15,0,Champions
CUST12415,Kochi,30,Other,283,3,1899.96,633.32,1,2,1,4,1,Lost
CUST12416,Bengaluru,23,Male,342,2,3070.35,1535.18,1,1,2,4,3,At-Risk
CUST12417,Chennai,18,Female,134,6,5392.05,898.68,2,3,2,7,3,At-Risk
CUST12418,Chennai,27,Female,28,16,9680.58,605.04,4,5,3,12,0,Champions
CUST12419,Bengaluru,36,Male,207,1,200.0,200.0,2,1,1,4,1,Lost
CUST12420,Chennai,19,Female,123,3,7555.16,2518.39,2,2,3,7,3,At-Risk
CUST12421,Chennai,34,Female,363,1,1402.05,1402.05,1,1,1,3,3,At-Risk
CUST12422,Hyderabad,55,Female,189,4,257.63,64.41,2,2,1,5,1,Lost
CUST12423,Bengaluru,45,Male,20,8,7686.54,960.82,5,3,3,11,0,Champions
CUST12424,Madurai,52,Male,45,9,13930.66,1547.85,4,4,4,12,0,Champions
CUST12425,Pune,38,Male,62,7,9327.4,1332.49,3,3,3,9,3,At-Risk
CUST12426,Chennai,47,Male,48,13,15874.98,1221.15,4,4,4,12,0,Champions
CUST12427,Kochi,26,Female,233,3,804.18,268.06,1,2,1,4,1,Lost
CUST12428,Madurai,27,Female,223,3,4404.62,1468.21,2,2,2,6,3,At-Risk
CUST12429,Pune,18,Male,182,6,8295.61,1382.6,2,3,3,8,3,At-Risk
CUST12430,Mumbai,47,Female,51,8,11101.78,1387.72,4,3,4,11,3,At-Risk
CUST12431,Hyderabad,51,Female,35,15,35392.79,2359.52,4,5,5,14,0,Champions
CUST12432,Trichy,28,Male,33,21,12240.7763,734.67,4,5,4,13,0,Champions
CUST12433,Madurai,31,Male,68,9,7766.2,862.91,3,4,3,10,3,At-Risk
CUST12434,Kochi,26,Female,30,11,11048.74,1004.43,4,4,4,12,0,Champions
CUST12435,Bengaluru,38,Female,115,7,5680.73,811.53,3,3,2,8,3,At-Risk
CUST12436,Bengaluru,46,Female,18,18,14835.9,824.22,5,5,4,14,0,Champions
CUST12437,Madurai,18,Male,363,3,2598.17,866.06,1,2,2,5,1,Lost
CUST12438,Mumbai,39,Male,41,7,10356.57,1479.51,4,3,4,11,3,At-Risk
CUST12439,Chennai,31,Male,251,2,2951.56,1475.78,1,1,2,4,3,At-Risk
CUST12440,Mumbai,35,Female,77,2,5409.207335,2618.28,3,1,2,6,3,At-Risk
CUST12441,Mumbai,39,Female,15,21,24869.86,1184.28,5,5,5,15,0,Champions
CUST12442,Hyderabad,32,Male,194,2,2518.411224,959.74,2,1,1,4,1,Lost
CUST12443,Hyderabad,33,Female,183,10,455.88,45.59,2,4,1,7,1,Lost
CUST12444,Bengaluru,32,Female,94,7,4054.98,579.28,3,3,2,8,1,Lost
CUST12445,Madurai,45,Female,153,5,3151.72,630.34,2,3,2,7,2,Loyal Customers
CUST12446,Coimbatore,39,Other,32,17,20888.6,1228.74,4,5,5,14,0,Champions
CUST12447,Coimbatore,36,Male,112,3,7711.56,2570.52,3,2,3,8,3,At-Risk
CUST12448,Chennai,20,Female,307,3,2758.71,919.57,1,2,2,5,1,Lost
CUST12449,Madurai,30,Male,36,15,23866.33,1591.09,4,5,5,14,0,Champions
CUST12450,Coimbatore,44,Male,78,9,16036.41,1781.82,3,4,4,11,0,Champions
CUST12451,Kochi,34,Female,320,2,233.44,116.72,1,1,1,3,1,Lost
CUST12452,Mumbai,41,Female,41,14,10524.0,751.71,4,5,4,13,0,Champions
CUST12453,Madurai,53,Male,80,5,5390.24,1078.05,3,3,2,8,3,At-Risk
CUST12454,Mumbai,45,Female,198,5,4588.232428,1058.49,2,3,2,7,3,At-Risk
CUST12455,Chennai,35,Female,148,6,5977.36,996.23,2,3,3,8,3,At-Risk
CUST12456,Bengaluru,28,Female,20,11,10895.16,990.47,5,4,4,13,0,Champions
CUST12457,Mumbai,18,Male,32,10,17646.19,1764.62,4,4,5,13,0,Champions
CUST12458,Bengaluru,32,Female,9,15,26243.79,1749.59,5,5,5,15,0,Champions
CUST12459,Bengaluru,30,Male,89,8,4156.332353,478.07,3,3,2,8,1,Lost
CUST12460,Trichy,38,Male,179,4,9883.12,2470.78,2,2,3,7,3,At-Risk
CUST12461,Pune,32,Male,108,6,9245.48,1540.91,3,3,3,9,3,At-Risk
CUST12462,Mumbai,30,Male,81,2,10045.27,5022.64,3,1,3,7,3,At-Risk
CUST12463,Mumbai,18,Female,26,11,14033.07,1275.73,5,4,4,13,0,Champions
CUST12464,Mumbai,24,Female,1,28,22354.97873,1205.72,5,5,5,15,0,Champions
CUST12465,Coimbatore,39,Female,320,3,3038.3,1012.77,1,2,2,5,1,Lost
CUST12466,Bengaluru,53,Male,107,4,7708.54,1927.14,3,2,3,8,2,Loyal Customers
CUST12467,Chennai,33,Female,52,9,18650.82,2072.31,4,4,5,13,0,Champions
CUST12468,Bengaluru,38,Female,1,19,24738.72,1302.04,5,5,5,15,0,Champions
CUST12469,Mumbai,44,Female,28,8,21409.11,2676.14,4,3,5,12,0,Champions
CUST12470,Coimbatore,25,Female,27,16,17036.18,1064.76,4,5,4,13,0,Champions
CUST12471,Kochi,38,Female,365,3,1310.746499,393.39,1,2,1,4,1,Lost
CUST12472,Pune,26,Female,295,3,1468.68,489.56,1,2,1,4,1,Lost
CUST12473,Delhi,44,Female,241,2,2505.15,1252.58,1,1,1,3,3,At-Risk
CUST12474,Mumbai,36,Male,365,2,2316.45,1158.22,1,1,1,3,3,At-Risk
CUST12475,Pune,37,Female,349,3,2084.62,694.87,1,2,1,4,1,Lost
CUST12476,Chennai,25,Male,69,6,11672.76461,987.72,3,3,4,10,3,At-Risk
CUST12477,Hyderabad,42,Male,50,8,8451.35,1056.42,4,3,3,10,3,At-Risk
CUST12478,Chennai,57,Female,345,3,636.9,212.3,1,2,1,4,1,Lost
CUST12479,Hyderabad,23,Male,30,11,15959.8,1450.89,4,4,4,12,0,Champions
CUST12480,Coimbatore,30,Female,3,10,18101.21,1810.12,5,4,5,14,0,Champions
CUST12481,Pune,37,Male,51,13,18131.25,1394.71,4,5,5,14,0,Champions
CUST12482,Kochi,43,Male,111,6,10036.82,1672.8,3,3,3,9,3,At-Risk
CUST12483,Chennai,28,Male,48,13,15952.38,1227.11,4,5,4,13,0,Champions
CUST12484,Bengaluru,18,Male,15,15,25187.89,1679.19,5,5,5,15,2,Loyal Customers
CUST12485,Trichy,49,Female,55,10,15870.09,1587.01,4,4,4,12,0,Champions
CUST12486,Bengaluru,42,Male,328,3,2099.81,699.94,1,2,1,4,1,Lost
CUST12487,Pune,18,Male,138,3,5236.67937,1432.53,2,2,2,6,3,At-Risk
CUST12488,Mumbai,27,Male,311,3,2960.56,986.85,1,2,2,5,1,Lost
CUST12489,Bengaluru,51,Male,32,11,10789.36,980.85,4,4,4,12,0,Champions
CUST12490,Madurai,50,Female,17,18,21846.84,1213.71,5,5,5,15,0,Champions
CUST12491,Coimbatore,44,Male,149,4,3821.98,955.5,2,2,2,6,3,At-Risk
CUST12492,Hyderabad,32,Female,29,11,8650.47,786.41,4,4,3,11,0,Champions
CUST12493,Bengaluru,35,Female,32,8,4496.22,562.03,4,3,2,9,1,Lost
CUST12494,Mumbai,33,Female,205,3,1467.51,489.17,2,2,1,5,1,Lost
CUST12495,Bengaluru,46,Female,91,7,7307.18,1043.88,3,3,3,9,3,At-Risk
CUST12496,Mumbai,24,Male,318,2,3314.94,1657.47,1,1,2,4,3,At-Risk
CUST12497,Pune,25,Male,53,3,10591.13,3530.38,4,2,4,10,3,At-Risk
CUST12498,Trichy,45,Female,75,5,5340.84,1068.17,3,3,2,8,3,At-Risk
CUST12499,Bengaluru,34,Female,91,5,4094.74,818.95,3,3,2,8,3,At-Risk
CUST12500,Hyderabad,49,Female,1,27,20527.96,760.29,5,5,5,15,0,Champions
CUST12501,Hyderabad,27,Female,45,8,17371.18,2171.4,4,3,5,12,3,At-Risk
CUST12502,Mumbai,33,Male,85,8,20530.25749,1358.35,3,3,5,11,3,At-Risk
CUST12503,Kochi,24,Male,39,6,17165.32,2860.89,4,3,4,11,3,At-Risk
CUST12504,Coimbatore,34,Female,7,23,15095.87,656.34,5,5,4,14,0,Champions
CUST12505,Chennai,18,Female,12,13,28555.82,2196.6,5,5,5,15,0,Champions
CUST12506,Pune,29,Male,167,1,5611.57,5611.57,2,1,2,5,3,At-Risk
CUST12507,Bengaluru,18,Female,75,10,1995.36,199.54,3,4,1,8,1,Lost
CUST12508,Hyderabad,42,Male,129,5,7202.74,1440.55,2,3,3,8,3,At-Risk
CUST12509,Pune,42,Male,115,4,2207.24,551.81,3,2,1,6,1,Lost
CUST12510,Chennai,18,Female,17,30,23450.35,781.68,5,5,5,15,0,Champions
CUST12511,Pune,49,Female,14,12,7074.0,589.5,5,4,3,12,0,Champions
CUST12512,Bengaluru,61,Male,11,18,35730.23,1985.01,5,5,5,15,0,Champions
CUST12513,Mumbai,35,Male,287,1,1127.31,1127.31,1,1,1,3,1,Lost
CUST12514,Mumbai,27,Male,162,4,3669.6,917.4,2,2,2,6,3,At-Risk
CUST12515,Kochi,65,Female,64,10,16330.5,1633.05,3,4,4,11,0,Champions
CUST12516,Chennai,19,Male,63,9,10020.48,1113.39,3,4,3,10,2,Loyal Customers
CUST12517,Bengaluru,34,Female,356,3,2006.55,668.85,1,2,1,4,1,Lost
CUST12518,Delhi,36,Female,144,6,9042.92,1507.15,2,3,3,8,3,At-Risk
CUST12519,Delhi,49,Female,365,1,2694.978478,3535.33,1,1,2,4,3,At-Risk
CUST12520,Delhi,38,Male,59,6,6862.52,1143.75,3,3,3,9,3,At-Risk
CUST12521,Chennai,29,Female,41,10,18508.47,1850.85,4,4,5,13,0,Champions
CUST12522,Madurai,24,Male,313,2,1318.6,659.3,1,1,1,3,1,Lost
CUST12523,Bengaluru,30,Male,212,6,13151.47623,1491.8,2,3,4,9,3,At-Risk
CUST12524,Hyderabad,23,Male,98,7,6935.78,990.83,3,3,3,9,3,At-Risk
CUST12525,Coimbatore,35,Male,46,3,6689.16,2229.72,4,2,3,9,3,At-Risk
CUST12526,Coimbatore,28,Female,130,4,4672.6,1168.15,2,2,2,6,3,At-Risk
CUST12527,Kochi,18,Male,141,9,4067.74,451.97,2,4,2,8,1,Lost
CUST12528,Chennai,48,Male,113,2,17639.46409,8214.62,3,1,5,9,3,At-Risk
CUST12529,Trichy,29,Female,63,10,12847.17,1284.72,3,4,4,11,0,Champions
CUST12530,Delhi,20,Male,179,3,3053.99,1018.0,2,2,2,6,3,At-Risk
CUST12531,Hyderabad,32,Female,134,10,22247.28543,1213.58,2,4,5,11,2,Loyal Customers
CUST12532,Madurai,35,Male,57,5,5094.4,1018.88,3,3,2,8,3,At-Risk
CUST12533,Chennai,18,Male,112,5,3892.797405,443.17,3,3,2,8,1,Lost
CUST12534,Delhi,38,Female,275,3,3974.65,1324.88,1,2,2,5,3,At-Risk
CUST12535,Hyderabad,22,Male,65,11,13758.04,1250.73,3,4,4,11,0,Champions
CUST12536,Delhi,53,Female,46,5,12778.51,2555.7,4,3,4,11,3,At-Risk
CUST12537,Chennai,40,Male,247,2,2171.04,1085.52,1,1,1,3,3,At-Risk
CUST12538,Hyderabad,30,Male,295,2,1472.98,736.49,1,1,1,3,1,Lost
CUST12539,Hyderabad,26,Male,130,3,6631.12,2210.37,2,2,3,7,3,At-Risk
CUST12540,Delhi,33,Male,19,11,8830.9,802.81,5,4,3,12,0,Champions
CUST12541,Hyderabad,41,Male,48,7,10351.79,1478.83,4,3,4,11,3,At-Risk
CUST12542,Hyderabad,34,Female,134,6,6122.08,1020.35,2,3,3,8,3,At-Risk
CUST12543,Mumbai,32,Male,255,2,1227.26,613.63,1,1,1,3,1,Lost
CUST12544,Chennai,35,Male,263,3,3304.6,1101.53,1,2,2,5,3,At-Risk
CUST12545,Bengaluru,27,Male,5,24,16420.83,684.2,5,5,4,14,0,Champions
CUST12546,Chennai,30,Female,93,8,25551.02377,2480.36,3,3,5,11,3,At-Risk
CUST12547,Bengaluru,18,Female,59,12,22688.63,1890.72,3,4,5,12,0,Champions
CUST12548,Bengaluru,45,Female,289,2,2678.404361,1638.34,1,1,2,4,3,At-Risk
CUST12549,Chennai,37,Female,80,7,3666.45,523.78,3,3,2,8,1,Lost
CUST12550,Madurai,25,Male,72,16,18250.67,1140.67,3,5,5,13,0,Champions
CUST12551,Chennai,55,Male,7,12,23663.33,1971.94,5,4,5,14,0,Champions
CUST12552,Hyderabad,35,Female,97,7,9921.7,1417.39,3,3,3,9,3,At-Risk
CUST12553,Kochi,23,Female,27,6,42503.26,7083.88,4,3,5,12,0,Champions
CUST12554,Chennai,43,Male,254,1,3449.31,3449.31,1,1,2,4,3,At-Risk
CUST12555,Kochi,38,Male,47,4,7517.28,1879.32,4,2,3,9,3,At-Risk
CUST12556,Mumbai,38,Other,43,10,13912.9,1391.29,4,4,4,12,0,Champions
CUST12557,Madurai,29,Female,87,8,10649.0,1331.12,3,3,4,10,3,At-Risk
CUST12558,Chennai,39,Male,287,3,1967.16,655.72,1,2,1,4,1,Lost
CUST12559,Mumbai,31,Female,10,11,8807.26,800.66,5,4,3,12,0,Champions
CUST12560,Hyderabad,40,Male,53,13,9070.87,697.76,4,5,3,12,2,Loyal Customers
CUST12561,Delhi,18,Male,189,2,3037.81,1518.9,2,1,2,5,2,Loyal Customers
CUST12562,Chennai,29,Male,230,1,1951.16,1951.16,1,1,1,3,3,At-Risk
CUST12563,Chennai,53,Male,319,2,1116.94,558.47,1,1,1,3,1,Lost
CUST12564,Bengaluru,26,Male,29,12,9786.93,815.58,4,4,3,11,0,Champions
CUST12565,Madurai,27,Female,17,11,20483.12,1862.1,5,4,5,14,0,Champions
CUST12566,Coimbatore,29,Male,21,2,26107.73,13053.86,5,1,5,11,3,At-Risk
CUST12567,Madurai,21,Female,7,18,20604.66,1144.7,5,5,5,15,0,Champions
CUST12568,Hyderabad,18,Male,206,3,3124.18,1041.39,2,2,2,6,3,At-Risk
CUST12569,Kochi,31,Male,41,8,19225.13,2403.14,4,3,5,12,0,Champions
CUST12570,Bengaluru,35,Female,175,6,7729.6,1288.27,2,3,3,8,3,At-Risk
CUST12571,Pune,33,Female,16,11,14985.11,1362.28,5,4,4,13,0,Champions
CUST12572,Madurai,32,Female,42,15,8157.55,543.84,4,5,3,12,0,Champions
CUST12573,Bengaluru,34,Other,365,1,4401.757998,3633.87,1,1,2,4,3,At-Risk
CUST12574,Coimbatore,45,Male,46,14,15572.22,1112.3,4,5,4,13,0,Champions
CUST12575,Delhi,32,Male,67,4,11045.53,2761.38,3,2,4,9,3,At-Risk
CUST12576,Trichy,28,Female,10,10,5175.974278,338.8,5,4,2,11,2,Loyal Customers
CUST12577,Mumbai,31,Other,7,29,25065.54288,630.11,5,5,5,15,2,Loyal Customers
CUST12578,Bengaluru,40,Female,68,8,4781.65,597.71,3,3,2,8,1,Lost
CUST12579,Delhi,50,Female,63,14,13148.4,939.17,3,5,4,12,0,Champions
CUST12580,Chennai,27,Female,199,7,9532.244557,856.67,2,3,3,8,3,At-Risk
CUST12581,Pune,35,Male,338,2,979.4,489.7,1,1,1,3,1,Lost
CUST12582,Mumbai,38,Female,119,3,7568.43,2522.81,2,2,3,7,2,Loyal Customers
CUST12583,Bengaluru,23,Female,1,19,17212.58,905.93,5,5,5,15,0,Champions
CUST12584,Mumbai,34,Female,172,1,6381.96,6381.96,2,1,3,6,3,At-Risk
CUST12585,Mumbai,18,Male,10,13,40378.49,3106.04,5,5,5,15,0,Champions
CUST12586,Chennai,18,Male,88,6,10004.75,1667.46,3,3,3,9,3,At-Risk
CUST12587,Delhi,38,Male,122,7,5490.53,784.36,2,3,2,7,3,At-Risk
CUST12588,Coimbatore,30,Male,47,19,8632.35,454.33,4,5,3,12,0,Champions
CUST12589,Delhi,36,Female,264,2,960.57,480.28,1,1,1,3,1,Lost
CUST12590,Hyderabad,34,Male,365,2,2039.98,1019.99,1,1,1,3,1,Lost
CUST12591,Hyderabad,23,Male,355,3,2956.13,985.38,1,2,2,5,3,At-Risk
CUST12592,Mumbai,34,Male,66,12,8767.79,730.65,3,4,3,10,0,Champions
CUST12593,Mumbai,20,Female,52,3,4738.6,1579.53,4,2,2,8,3,At-Risk
CUST12594,Chennai,49,Female,223,1,866.18,866.18,2,1,1,4,1,Lost
CUST12595,Hyderabad,19,Male,36,9,10998.37,1222.04,4,4,4,12,2,Loyal Customers
CUST12596,Coimbatore,32,Male,325,1,2227.02,2227.02,1,1,1,3,3,At-Risk
CUST12597,Bengaluru,23,Male,6,20,29368.32,1468.42,5,5,5,15,0,Champions
CUST12598,Madurai,40,Male,18,19,29069.43,1529.97,5,5,5,15,0,Champions
CUST12599,Chennai,30,Male,69,5,11630.46472,1517.13,3,3,4,10,3,At-Risk
CUST12600,Mumbai,28,Female,284,3,1409.57,469.86,1,2,1,4,1,Lost
CUST12601,Chennai,43,Male,233,1,2700.83,2700.83,1,1,2,4,3,At-Risk
CUST12602,Delhi,34,Male,216,2,1202.11,601.05,2,1,1,4,1,Lost
CUST12603,Madurai,40,Female,48,21,14429.47,687.12,4,5,4,13,0,Champions
CUST12604,Chennai,23,Male,18,7,10006.71,1429.53,5,3,3,11,0,Champions
CUST12605,Mumbai,19,Female,197,2,1938.493245,1385.9,2,1,1,4,3,At-Risk
CUST12606,Chennai,35,Male,22,24,30869.93,1286.25,5,5,5,15,0,Champions
CUST12607,Coimbatore,30,Female,144,4,2838.38,709.6,2,2,2,6,1,Lost
CUST12608,Delhi,41,Female,49,5,8310.74,1662.15,4,3,3,10,3,At-Risk
CUST12609,Chennai,33,Female,42,17,37259.38,2191.73,4,5,5,14,0,Champions
CUST12610,Hyderabad,36,Male,29,17,16492.73556,697.82,4,5,4,13,0,Champions
CUST12611,Chennai,18,Male,111,4,2748.22,687.06,3,2,2,7,1,Lost
CUST12612,Coimbatore,55,Male,365,2,1680.519067,920.9,1,1,1,3,1,Lost
CUST12613,Delhi,32,Female,160,8,7596.46,949.56,2,3,3,8,3,At-Risk
CUST12614,Madurai,42,Female,150,5,4379.32,875.86,2,3,2,7,3,At-Risk
CUST12615,Chennai,25,Male,141,3,10846.28267,2397.15,2,2,4,8,3,At-Risk
CUST12616,Bengaluru,37,Male,19,12,11670.68,972.56,5,4,4,13,0,Champions
CUST12617,Coimbatore,20,Male,21,14,37195.82,2656.84,5,5,5,15,0,Champions
CUST12618,Hyderabad,39,Male,48,7,6973.858598,642.39,4,3,3,10,3,At-Risk
CUST12619,Madurai,30,Male,9,22,33346.67,1515.76,5,5,5,15,0,Champions
CUST12620,Hyderabad,34,Male,121,9,23733.94311,2009.01,2,4,5,11,2,Loyal Customers
CUST12621,Pune,42,Female,34,11,9812.405679,733.32,4,4,3,11,0,Champions
CUST12622,Bengaluru,20,Female,58,12,8190.41,682.53,3,4,3,10,0,Champions
CUST12623,Pune,26,Other,18,22,18964.12,862.01,5,5,5,15,0,Champions
CUST12624,Bengaluru,39,Male,56,7,8268.36,1181.19,4,3,3,10,3,At-Risk
CUST12625,Kochi,57,Female,140,2,6383.55,3191.78,2,1,3,6,3,At-Risk
CUST12626,Chennai,32,Female,33,19,30504.99,1605.53,4,5,5,14,0,Champions
CUST12627,Delhi,41,Male,274,4,1062.86,265.71,1,2,1,4,1,Lost
CUST12628,Bengaluru,33,Female,33,29,33340.68,1149.68,4,5,5,14,0,Champions
CUST12629,Bengaluru,55,Male,225,5,2063.69,412.74,2,3,1,6,1,Lost
CUST12630,Delhi,18,Male,9,16,13644.45,852.78,5,5,4,14,0,Champions
CUST12631,Delhi,35,Male,235,1,200.0,200.0,1,1,1,3,1,Lost
CUST12632,Chennai,18,Male,18,14,19029.76,1359.27,5,5,5,15,0,Champions
CUST12633,Chennai,18,Female,174,8,3000.95,375.12,2,3,2,7,1,Lost
CUST12634,Delhi,37,Male,15,7,10685.79,1526.54,5,3,4,12,0,Champions
CUST12635,Delhi,36,Male,161,7,7086.291837,536.87,2,3,3,8,1,Lost
CUST12636,Kochi,31,Male,49,8,11566.66,1445.83,4,3,4,11,3,At-Risk
CUST12637,Hyderabad,33,Female,1,20,62202.27404,1755.26,5,5,5,15,0,Champions
CUST12638,Kochi,68,Male,272,3,1440.91,480.3,1,2,1,4,1,Lost
CUST12639,Delhi,31,Female,23,15,35008.37,2333.89,5,5,5,15,0,Champions
CUST12640,Madurai,40,Female,303,2,2337.4,1168.7,1,1,1,3,3,At-Risk
CUST12641,Chennai,27,Male,31,20,15611.34,780.57,4,5,4,13,0,Champions
CUST12642,Hyderabad,37,Male,58,5,17835.92,3567.18,3,3,5,11,3,At-Risk
CUST12643,Delhi,31,Female,88,8,4178.35,522.29,3,3,2,8,1,Lost
CUST12644,Chennai,29,Male,16,13,13077.69,1005.98,5,5,4,14,0,Champions
CUST12645,Bengaluru,54,Male,41,9,14265.86,1585.1,4,4,4,12,0,Champions
CUST12646,Kochi,47,Female,99,5,1262.48,252.5,3,3,1,7,1,Lost
CUST12647,Mumbai,36,Male,125,3,228.25,76.08,2,2,1,5,1,Lost
CUST12648,Bengaluru,18,Male,281,3,200.0,66.67,1,2,1,4,1,Lost
CUST12649,Bengaluru,30,Male,59,11,13098.14,1190.74,3,4,4,11,0,Champions
CUST12650,Coimbatore,64,Male,143,4,8818.69,2204.67,2,2,3,7,3,At-Risk
CUST12651,Bengaluru,31,Female,1,14,12925.85,923.28,5,5,4,14,0,Champions
CUST12652,Bengaluru,46,Female,72,11,13238.92,1203.54,3,4,4,11,0,Champions
CUST12653,Chennai,50,Female,169,5,6275.27,1255.05,2,3,3,8,3,At-Risk
CUST12654,Hyderabad,36,Female,43,10,7483.819999,426.91,4,4,3,11,0,Champions
