review_id,review_text,sentiment,rating,category,helpful_votes,verified,clean_text
R304900,Absolute rubbish. Nothing like the photos. Very disappointed. Colors faded after first wash. Material is low quality garbage. Do not buy this. Stopped working immediately after first use.,0,2,Kitchen,1,TRUE,absolute rubbish nothing like photos disappointed colors faded first wash material low quality garbage buy stopped working immediately first use
R304901,"very poor quality. feels cheap and flimsy. falls apart easily. Appalling quality. Would not recommend to my worst enemy. Horrible smell, cheap material, nothing like the description.",0,1,Sports,87,TRUE,poor quality feels cheap flimsy falls apart easily appalling quality would recommend worst enemy horrible smell cheap material nothing like description
R304902,Good quality materials. Solid build. Would recommend to friends.,1,4,Clothing,45,FALSE,good quality materials solid build would recommend friends
R304903,My whole family loves this. Would strongly recommend to everyone. five star product. would buy again without any hesitation.,1,4,Electronics,98,TRUE,whole family loves would strongly recommend everyone five star product would buy without any hesitation
R304904,Absolute rubbish. Nothing like the photos. Very disappointed. Worst purchase ever. Cheap quality and terrible customer service.,0,1,Clothing,50,TRUE,absolute rubbish nothing like photos disappointed worst purchase ever cheap quality terrible customer service
R304905,Very satisfied customer here. Product quality is superb really.,1,5,Books,26,FALSE,satisfied customer product quality superb really
R304906,"Best purchase this year. Does everything advertised and more. Amazing product, exceeded all my expectations. 5 stars easily.",1,5,Books,61,FALSE,best purchase year everything advertised amazing product exceeded expectations stars easily
R304907,Beautiful product and great build quality. Worth every rupee. Really good product for the price. Works well and feels durable. battery life is excellent. much better than i expected honestly.,1,5,Toys,43,TRUE,beautiful product great build quality worth every rupee really good product price works well feels durable battery life excellent much better expected honestly
R304908,Arrived early and in perfect condition. Exactly as described online. Absolutely love this. Best money I have ever spent. Highly recommend! Five star product. Would buy again without any hesitation.,1,5,Kitchen,51,TRUE,arrived early perfect condition exactly described online absolutely love best money ever spent highly recommend five star product would buy without any hesitation
R304909,Cheap plastic that smells awful. Nothing like the description. Arrived damaged. Looks nothing like the listing photos at all. Cheap plastic that smells awful. Nothing like the description.,0,1,Electronics,76,TRUE,cheap plastic smells awful nothing like description arrived damaged looks nothing like listing photos cheap plastic smells awful nothing like description
R304910,Beautiful product and great build quality. Worth every rupee. Product works like a charm. Packaging was also very impressive. Really good product for the price Works well and feels durable,1,5,Beauty,96,TRUE,beautiful product great build quality worth every rupee product works like charm packaging impressive really good product price works well feels durable
R304911,Absolute trash. Listed features are completely false advertising. Seller sent wrong item. Customer service ignored all my emails. arrived damaged. looks nothing like the listing photos at all.,0,1,Electronics,60,FALSE,absolute trash listed features completely false advertising seller sent wrong item customer service ignored emails arrived damaged looks nothing like listing photos
R304912,"Great product! Works exactly as described. Very happy with purchase. Absolutely love this. Best money I have ever spent. Highly recommend! Absolutely love this. Best money I have ever spent. Highly recommend! However, absolute rubbish. nothing like the photos. very disappointed",1,5,Beauty,75,TRUE,great product works exactly described happy purchase absolutely love best money ever spent highly recommend absolutely love best money ever spent highly recommend absolute rubbish nothing like photos disappointed
R304913,Absolute trash. Listed features are completely false advertising. Falls apart after one use Extremely fragile and overpriced Horrible experience. Product useless and support nonexistent.,0,1,Sports,29,TRUE,absolute trash listed features completely false advertising falls apart one use extremely fragile overpriced horrible experience product useless support nonexistent
R304914,cheap plastic that smells awful. nothing like the description. Cheap plastic that smells awful. Nothing like the description. display cracked within a week. buttons feel terrible. awful.,0,1,Kitchen,78,TRUE,cheap plastic smells awful nothing like description cheap plastic smells awful nothing like description display cracked within week buttons feel terrible awful
R304915,Terrible product Broke after two weeks Complete waste of money Terrible product. Broke after two weeks. Complete waste of money. Terrible product. Broke after two weeks. Complete waste of money.,0,2,Sports,9,TRUE,terrible product broke two weeks complete waste money terrible product broke two weeks complete waste money terrible product broke two weeks complete waste money
R304916,"Extremely disappointed. Does not work as advertised at all. Overpriced garbage. Not worth even half the price listed. Avoid. However, five star product. would buy again without any hesitation.",0,1,Clothing,41,FALSE,extremely disappointed work advertised overpriced garbage worth even half price listed avoid five star product would buy without any hesitation
